Month,Day,Hour,PV-1 Solar Power
2,23,18,0.0
2,23,19,0.0
2,23,20,0.0
2,23,21,0.0
2,23,22,0.0
2,23,23,0.0
2,24,0,0.0
2,24,1,0.0
2,24,2,0.0
2,24,3,0.0
2,24,4,0.0
2,24,5,0.0
2,24,6,0.0
2,24,7,4.1311599999999995
2,24,8,36.537839999999996
2,24,9,68.887939
2,24,10,95.325959
2,24,11,110.119754
2,24,12,116.07655899999999
2,24,13,111.116433
2,24,14,99.604621
2,24,15,79.677498
2,24,16,52.488862999999995
2,24,17,19.564746
2,24,18,0.0
2,24,19,0.0
2,24,20,0.0
2,24,21,0.0
2,24,22,0.0
2,24,23,0.0
2,25,0,0.0
2,25,1,0.0
2,25,2,0.0
2,25,3,0.0
2,25,4,0.0
2,25,5,0.0
2,25,6,0.0
2,25,7,7.9073400000000005
2,25,8,45.106975
2,25,9,77.168698
2,25,10,101.75113
2,25,11,114.32556699999999
2,25,12,117.985556
2,25,13,112.605008
2,25,14,98.958292
2,25,15,77.673985
2,25,16,49.892512
2,25,17,18.460943
2,25,18,0.0
2,25,19,0.0
2,25,20,0.0
2,25,21,0.0
2,25,22,0.0
2,25,23,0.0
2,26,0,0.0
2,26,1,0.0
2,26,2,0.0
2,26,3,0.0
2,26,4,0.0
2,26,5,0.0
2,26,6,0.0
2,26,7,6.536516
2,26,8,41.083499
2,26,9,70.285254
2,26,10,90.684764
2,26,11,103.625121
2,26,12,107.77230800000001
2,26,13,103.561576
2,26,14,90.48853100000001
2,26,15,69.907383
2,26,16,44.244482000000005
2,26,17,15.98234
2,26,18,0.0
2,26,19,0.0
2,26,20,0.0
2,26,21,0.0
2,26,22,0.0
2,26,23,0.0
2,27,0,0.0
2,27,1,0.0
2,27,2,0.0
2,27,3,0.0
2,27,4,0.0
2,27,5,0.0
2,27,6,0.0
2,27,7,3.533908
2,27,8,32.099956999999996
2,27,9,60.634402
2,27,10,68.91618399999999
2,27,11,95.71836599999999
2,27,12,93.74036
2,27,13,35.112892
2,27,14,34.613584
2,27,15,35.966699999999996
2,27,16,16.950129
2,27,17,6.590051000000001
2,27,18,0.0
2,27,19,0.0
2,27,20,0.0
2,27,21,0.0
2,27,22,0.0
2,27,23,0.0
2,28,0,0.0
2,28,1,0.0
2,28,2,0.0
2,28,3,0.0
2,28,4,0.0
2,28,5,0.0
2,28,6,0.0
2,28,7,1.343014
2,28,8,29.01743
2,28,9,62.188731
2,28,10,89.64429799999999
2,28,11,106.25225
2,28,12,108.87329
2,28,13,108.673378
2,28,14,97.64832399999999
2,28,15,77.54213
2,28,16,50.952988
2,28,17,19.796915000000002
2,28,18,0.0
2,28,19,0.0
2,28,20,0.0
2,28,21,0.0
2,28,22,0.0
2,28,23,0.0
3,1,0,0.0
3,1,1,0.0
3,1,2,0.0
3,1,3,0.0
3,1,4,0.0
3,1,5,0.0
3,1,6,0.0
3,1,7,11.711748
3,1,8,50.464545
3,1,9,81.73801300000001
3,1,10,101.79285899999999
3,1,11,115.077539
3,1,12,120.34620600000001
3,1,13,116.897326
3,1,14,105.623549
3,1,15,85.400992
3,1,16,56.28657
3,1,17,21.669065
3,1,18,0.0
3,1,19,0.0
3,1,20,0.0
3,1,21,0.0
3,1,22,0.0
3,1,23,0.0
3,2,0,0.0
3,2,1,0.0
3,2,2,0.0
3,2,3,0.0
3,2,4,0.0
3,2,5,0.0
3,2,6,0.0
3,2,7,11.664662
3,2,8,49.974053999999995
3,2,9,80.83177
3,2,10,103.089228
3,2,11,117.021124
3,2,12,123.301727
3,2,13,119.11831699999999
3,2,14,107.417868
3,2,15,87.496784
3,2,16,57.463148000000004
3,2,17,22.094824
3,2,18,0.0
3,2,19,0.0
3,2,20,0.0
3,2,21,0.0
3,2,22,0.0
3,2,23,0.0
3,3,0,0.0
3,3,1,0.0
3,3,2,0.0
3,3,3,0.0
3,3,4,0.0
3,3,5,0.0
3,3,6,0.0
3,3,7,10.362831
3,3,8,47.649665
3,3,9,79.871444
3,3,10,103.209259
3,3,11,117.471347
3,3,12,123.06423
3,3,13,117.88905899999999
3,3,14,105.722269
3,3,15,84.37252099999999
3,3,16,52.75913
3,3,17,20.69678
3,3,18,0.0
3,3,19,0.0
3,3,20,0.0
3,3,21,0.0
3,3,22,0.0
3,3,23,0.0
3,4,0,0.0
3,4,1,0.0
3,4,2,0.0
3,4,3,0.0
3,4,4,0.0
3,4,5,0.0
3,4,6,0.0
3,4,7,13.737454
3,4,8,53.622808
3,4,9,85.175134
3,4,10,107.01384900000001
3,4,11,120.66853
3,4,12,125.0
3,4,13,123.338473
3,4,14,110.342396
3,4,15,88.983921
3,4,16,57.703477
3,4,17,22.231841
3,4,18,0.0
3,4,19,0.0
3,4,20,0.0
3,4,21,0.0
3,4,22,0.0
3,4,23,0.0
3,5,0,0.0
3,5,1,0.0
3,5,2,0.0
3,5,3,0.0
3,5,4,0.0
3,5,5,0.0
3,5,6,0.0
3,5,7,10.137012
3,5,8,45.371994
3,5,9,75.135639
3,5,10,95.123615
3,5,11,109.682698
3,5,12,115.67166099999999
3,5,13,114.48521099999999
3,5,14,102.30848399999999
3,5,15,81.819389
3,5,16,53.007434
3,5,17,21.108557
3,5,18,0.0
3,5,19,0.0
3,5,20,0.0
3,5,21,0.0
3,5,22,0.0
3,5,23,0.0
3,6,0,0.0
3,6,1,0.0
3,6,2,0.0
3,6,3,0.0
3,6,4,0.0
3,6,5,0.0
3,6,6,0.0
3,6,7,9.671766
3,6,8,46.017587
3,6,9,78.016961
3,6,10,101.06734200000001
3,6,11,115.28341800000001
3,6,12,120.934195
3,6,13,117.55237799999999
3,6,14,105.743375
3,6,15,85.266949
3,6,16,56.812470000000005
3,6,17,22.141366
3,6,18,0.0
3,6,19,0.0
3,6,20,0.0
3,6,21,0.0
3,6,22,0.0
3,6,23,0.0
3,7,0,0.0
3,7,1,0.0
3,7,2,0.0
3,7,3,0.0
3,7,4,0.0
3,7,5,0.0
3,7,6,0.0
3,7,7,6.911600999999999
3,7,8,42.744510000000005
3,7,9,62.461465
3,7,10,18.167789
3,7,11,77.219819
3,7,12,85.163349
3,7,13,97.04328
3,7,14,55.118085
3,7,15,5.2088
3,7,16,53.968120000000006
3,7,17,21.580668000000003
3,7,18,0.0
3,7,19,0.0
3,7,20,0.0
3,7,21,0.0
3,7,22,0.0
3,7,23,0.0
3,8,0,0.0
3,8,1,0.0
3,8,2,0.0
3,8,3,0.0
3,8,4,0.0
3,8,5,0.0
3,8,6,0.0
3,8,7,11.054964
3,8,8,46.718358
3,8,9,77.939937
3,8,10,100.518776
3,8,11,114.640419
3,8,12,120.432616
3,8,13,118.32579399999999
3,8,14,106.371302
3,8,15,85.715616
3,8,16,56.857822
3,8,17,22.180822
3,8,18,0.0
3,8,19,0.0
3,8,20,0.0
3,8,21,0.0
3,8,22,0.0
3,8,23,0.0
3,9,0,0.0
3,9,1,0.0
3,9,2,0.0
3,9,3,0.0
3,9,4,0.0
3,9,5,0.0
3,9,6,0.0
3,9,7,12.265441999999998
3,9,8,48.281098
3,9,9,77.774665
3,9,10,98.26336599999999
3,9,11,110.737144
3,9,12,115.919066
3,9,13,114.323323
3,9,14,104.202747
3,9,15,84.706186
3,9,16,57.536578
3,9,17,22.662204000000003
3,9,18,0.0
3,9,19,0.0
3,9,20,0.0
3,9,21,0.0
3,9,22,0.0
3,9,23,0.0
3,10,0,0.0
3,10,1,0.0
3,10,2,0.0
3,10,3,0.0
3,10,4,0.0
3,10,5,0.0
3,10,6,0.0
3,10,7,14.458518
3,10,8,51.809366000000004
3,10,9,82.153472
3,10,10,103.225686
3,10,11,114.542549
3,10,12,116.975818
3,10,13,111.952118
3,10,14,100.60463
3,10,15,81.33818600000001
3,10,16,54.278444
3,10,17,8.790808
3,10,18,0.0
3,10,19,0.0
3,10,20,0.0
3,10,21,0.0
3,10,22,0.0
3,10,23,0.0
3,11,0,0.0
3,11,1,0.0
3,11,2,0.0
3,11,3,0.0
3,11,4,0.0
3,11,5,0.0
3,11,6,0.0
3,11,7,-0.0
3,11,8,39.815751
3,11,9,49.245216
3,11,10,81.449625
3,11,11,77.701497
3,11,12,52.849204
3,11,13,79.580637
3,11,14,22.890042
3,11,15,6.35602
3,11,16,11.016401
3,11,17,3.169767
3,11,18,0.0
3,11,19,0.0
3,11,20,0.0
3,11,21,0.0
3,11,22,0.0
3,11,23,0.0
3,12,0,0.0
3,12,1,0.0
3,12,2,0.0
3,12,3,0.0
3,12,4,0.0
3,12,5,0.0
3,12,6,0.0
3,12,7,8.047673
3,12,8,38.563887
3,12,9,69.114476
3,12,10,91.461695
3,12,11,108.26511199999999
3,12,12,115.883393
3,12,13,113.45785400000001
3,12,14,102.64484200000001
3,12,15,83.95431699999999
3,12,16,54.976518
3,12,17,22.561508
3,12,18,0.0
3,12,19,0.0
3,12,20,0.0
3,12,21,0.0
3,12,22,0.0
3,12,23,0.0
3,13,0,0.0
3,13,1,0.0
3,13,2,0.0
3,13,3,0.0
3,13,4,0.0
3,13,5,0.0
3,13,6,0.0
3,13,7,13.205619
3,13,8,48.400993
3,13,9,77.619674
3,13,10,97.84037699999999
3,13,11,111.032115
3,13,12,117.429758
3,13,13,116.739863
3,13,14,105.49223699999999
3,13,15,85.19767900000001
3,13,16,56.682457
3,13,17,22.657715
3,13,18,0.0
3,13,19,0.0
3,13,20,0.0
3,13,21,0.0
3,13,22,0.0
3,13,23,0.0
3,14,0,0.0
3,14,1,0.0
3,14,2,0.0
3,14,3,0.0
3,14,4,0.0
3,14,5,0.0
3,14,6,-0.0
3,14,7,14.167755999999999
3,14,8,50.10108
3,14,9,79.446589
3,14,10,98.77794899999999
3,14,11,111.83193700000001
3,14,12,118.280512
3,14,13,117.15466
3,14,14,96.06819100000001
3,14,15,85.898268
3,14,16,57.360397
3,14,17,22.965382
3,14,18,0.0
3,14,19,0.0
3,14,20,0.0
3,14,21,0.0
3,14,22,0.0
3,14,23,0.0
3,15,0,0.0
3,15,1,0.0
3,15,2,0.0
3,15,3,0.0
3,15,4,0.0
3,15,5,0.0
3,15,6,-0.0
3,15,7,14.280005
3,15,8,50.112365
3,15,9,78.616356
3,15,10,96.19681299999999
3,15,11,108.041204
3,15,12,115.084894
3,15,13,110.813236
3,15,14,99.614562
3,15,15,79.711061
3,15,16,52.151267
3,15,17,21.26144
3,15,18,0.0
3,15,19,0.0
3,15,20,0.0
3,15,21,0.0
3,15,22,0.0
3,15,23,0.0
3,16,0,0.0
3,16,1,0.0
3,16,2,0.0
3,16,3,0.0
3,16,4,0.0
3,16,5,0.0
3,16,6,-0.0
3,16,7,14.449579
3,16,8,49.619077
3,16,9,77.506138
3,16,10,94.752079
3,16,11,104.812273
3,16,12,109.038647
3,16,13,108.532404
3,16,14,96.74148
3,16,15,51.273771
3,16,16,50.426901
3,16,17,20.471268
3,16,18,0.0
3,16,19,0.0
3,16,20,0.0
3,16,21,0.0
3,16,22,0.0
3,16,23,0.0
3,17,0,0.0
3,17,1,0.0
3,17,2,0.0
3,17,3,0.0
3,17,4,0.0
3,17,5,0.0
3,17,6,-0.0
3,17,7,1.238007
3,17,8,0.11962600000000001
3,17,9,28.901349
3,17,10,59.708671
3,17,11,79.473261
3,17,12,105.270319
3,17,13,91.784918
3,17,14,81.285496
3,17,15,16.791228999999998
3,17,16,0.437474
3,17,17,0.22328399999999998
3,17,18,0.0
3,17,19,0.0
3,17,20,0.0
3,17,21,0.0
3,17,22,0.0
3,17,23,0.0
3,18,0,0.0
3,18,1,0.0
3,18,2,0.0
3,18,3,0.0
3,18,4,0.0
3,18,5,0.0
3,18,6,-0.0
3,18,7,9.060032999999999
3,18,8,38.739804
3,18,9,66.656949
3,18,10,87.222988
3,18,11,99.431331
3,18,12,103.004924
3,18,13,97.014366
3,18,14,69.286999
3,18,15,41.46417700000001
3,18,16,1.521666
3,18,17,10.698179
3,18,18,0.0
3,18,19,0.0
3,18,20,0.0
3,18,21,0.0
3,18,22,0.0
3,18,23,0.0
3,19,0,0.0
3,19,1,0.0
3,19,2,0.0
3,19,3,0.0
3,19,4,0.0
3,19,5,0.0
3,19,6,-0.0
3,19,7,9.942404
3,19,8,37.428864999999995
3,19,9,67.731952
3,19,10,82.294645
3,19,11,80.955157
3,19,12,104.466162
3,19,13,83.318758
3,19,14,78.786248
3,19,15,65.187716
3,19,16,39.605402999999995
3,19,17,19.122274
3,19,18,0.0
3,19,19,0.0
3,19,20,0.0
3,19,21,0.0
3,19,22,0.0
3,19,23,0.0
3,20,0,0.0
3,20,1,0.0
3,20,2,0.0
3,20,3,0.0
3,20,4,0.0
3,20,5,0.0
3,20,6,-0.0
3,20,7,12.53708
3,20,8,43.593863
3,20,9,71.143159
3,20,10,92.66808999999999
3,20,11,106.886476
3,20,12,113.374117
3,20,13,111.991624
3,20,14,101.126977
3,20,15,82.03829300000001
3,20,16,56.375493
3,20,17,23.20814
3,20,18,0.7005560000000001
3,20,19,0.0
3,20,20,0.0
3,20,21,0.0
3,20,22,0.0
3,20,23,0.0
3,21,0,0.0
3,21,1,0.0
3,21,2,0.0
3,21,3,0.0
3,21,4,0.0
3,21,5,0.0
3,21,6,-0.0
3,21,7,19.386949
3,21,8,56.783299
3,21,9,86.37057399999999
3,21,10,101.812754
3,21,11,108.567322
3,21,12,106.80140399999999
3,21,13,94.502217
3,21,14,56.438521
3,21,15,39.935667
3,21,16,30.196016
3,21,17,21.725023
3,21,18,0.064016
3,21,19,0.0
3,21,20,0.0
3,21,21,0.0
3,21,22,0.0
3,21,23,0.0
3,22,0,0.0
3,22,1,0.0
3,22,2,0.0
3,22,3,0.0
3,22,4,0.0
3,22,5,0.0
3,22,6,-0.0
3,22,7,-0.0
3,22,8,0.233556
3,22,9,53.677811999999996
3,22,10,81.874344
3,22,11,35.236159
3,22,12,48.92803
3,22,13,39.394117
3,22,14,37.698546
3,22,15,22.069143
3,22,16,5.556586
3,22,17,21.601765
3,22,18,-0.0
3,22,19,0.0
3,22,20,0.0
3,22,21,0.0
3,22,22,0.0
3,22,23,0.0
3,23,0,0.0
3,23,1,0.0
3,23,2,0.0
3,23,3,0.0
3,23,4,0.0
3,23,5,0.0
3,23,6,-0.0
3,23,7,17.794245
3,23,8,53.395226
3,23,9,83.484717
3,23,10,105.608853
3,23,11,118.82831399999999
3,23,12,122.973272
3,23,13,119.93599
3,23,14,105.38907
3,23,15,82.62164200000001
3,23,16,55.042949
3,23,17,22.459611000000002
3,23,18,0.207029
3,23,19,0.0
3,23,20,0.0
3,23,21,0.0
3,23,22,0.0
3,23,23,0.0
3,24,0,0.0
3,24,1,0.0
3,24,2,0.0
3,24,3,0.0
3,24,4,0.0
3,24,5,0.0
3,24,6,-0.0
3,24,7,16.4679
3,24,8,51.36099900000001
3,24,9,80.988535
3,24,10,108.561324
3,24,11,123.030713
3,24,12,125.0
3,24,13,124.817264
3,24,14,111.466508
3,24,15,89.118823
3,24,16,59.16053
3,24,17,23.883944
3,24,18,0.850813
3,24,19,0.0
3,24,20,0.0
3,24,21,0.0
3,24,22,0.0
3,24,23,0.0
3,25,0,0.0
3,25,1,0.0
3,25,2,0.0
3,25,3,0.0
3,25,4,0.0
3,25,5,0.0
3,25,6,-0.0
3,25,7,18.762287
3,25,8,54.543983999999995
3,25,9,83.392205
3,25,10,104.27217200000001
3,25,11,117.348067
3,25,12,122.59422199999999
3,25,13,118.685175
3,25,14,97.047482
3,25,15,86.079952
3,25,16,46.027457000000005
3,25,17,13.039714
3,25,18,0.98695
3,25,19,0.0
3,25,20,0.0
3,25,21,0.0
3,25,22,0.0
3,25,23,0.0
3,26,0,0.0
3,26,1,0.0
3,26,2,0.0
3,26,3,0.0
3,26,4,0.0
3,26,5,0.0
3,26,6,-0.0
3,26,7,20.500983
3,26,8,56.547594
3,26,9,83.540503
3,26,10,103.057946
3,26,11,116.69678599999999
3,26,12,122.856065
3,26,13,120.27690700000001
3,26,14,108.25223799999999
3,26,15,88.158579
3,26,16,60.298722999999995
3,26,17,24.18766
3,26,18,1.060147
3,26,19,0.0
3,26,20,0.0
3,26,21,0.0
3,26,22,0.0
3,26,23,0.0
3,27,0,0.0
3,27,1,0.0
3,27,2,0.0
3,27,3,0.0
3,27,4,0.0
3,27,5,0.0
3,27,6,-0.0
3,27,7,23.132275
3,27,8,60.337763
3,27,9,86.903034
3,27,10,105.236689
3,27,11,114.609673
3,27,12,120.544138
3,27,13,120.010947
3,27,14,108.28996400000001
3,27,15,88.27107799999999
3,27,16,59.756367
3,27,17,24.278455
3,27,18,1.1912639999999999
3,27,19,0.0
3,27,20,0.0
3,27,21,0.0
3,27,22,0.0
3,27,23,0.0
3,28,0,0.0
3,28,1,0.0
3,28,2,0.0
3,28,3,0.0
3,28,4,0.0
3,28,5,0.0
3,28,6,-0.0
3,28,7,24.164519
3,28,8,61.293676
3,28,9,88.312502
3,28,10,104.484366
3,28,11,115.36030199999999
3,28,12,119.745246
3,28,13,114.998626
3,28,14,102.445222
3,28,15,82.59164999999999
3,28,16,54.756994
3,28,17,22.443731
3,28,18,0.88739
3,28,19,0.0
3,28,20,0.0
3,28,21,0.0
3,28,22,0.0
3,28,23,0.0
3,29,0,0.0
3,29,1,0.0
3,29,2,0.0
3,29,3,0.0
3,29,4,0.0
3,29,5,0.0
3,29,6,-0.0
3,29,7,17.082194
3,29,8,0.11396099999999999
3,29,9,17.089813999999997
3,29,10,94.679732
3,29,11,103.610861
3,29,12,104.62545
3,29,13,100.86935000000001
3,29,14,74.356567
3,29,15,61.007322
3,29,16,30.335182
3,29,17,2.671767
3,29,18,0.122306
3,29,19,0.0
3,29,20,0.0
3,29,21,0.0
3,29,22,0.0
3,29,23,0.0
3,30,0,0.0
3,30,1,0.0
3,30,2,0.0
3,30,3,0.0
3,30,4,0.0
3,30,5,0.0
3,30,6,-0.0
3,30,7,-0.0
3,30,8,0.11293399999999999
3,30,9,29.672586
3,30,10,99.11763400000001
3,30,11,111.939239
3,30,12,91.167829
3,30,13,67.514038
3,30,14,49.835574
3,30,15,79.77314
3,30,16,20.467348
3,30,17,0.337909
3,30,18,-0.0
3,30,19,0.0
3,30,20,0.0
3,30,21,0.0
3,30,22,0.0
3,30,23,0.0
3,31,0,0.0
3,31,1,0.0
3,31,2,0.0
3,31,3,0.0
3,31,4,0.0
3,31,5,0.0
3,31,6,-0.0
3,31,7,19.790564
3,31,8,54.075187
3,31,9,83.398178
3,31,10,103.97214699999999
3,31,11,117.401117
3,31,12,122.62035300000001
3,31,13,117.900886
3,31,14,105.246978
3,31,15,85.24959600000001
3,31,16,56.829706
3,31,17,23.378816
3,31,18,1.274516
3,31,19,0.0
3,31,20,0.0
3,31,21,0.0
3,31,22,0.0
3,31,23,0.0
4,1,0,0.0
4,1,1,0.0
4,1,2,0.0
4,1,3,0.0
4,1,4,0.0
4,1,5,0.0
4,1,6,-0.0
4,1,7,20.102246
4,1,8,52.594117
4,1,9,78.205371
4,1,10,96.181608
4,1,11,108.589008
4,1,12,113.812443
4,1,13,112.607887
4,1,14,100.428121
4,1,15,80.30928200000001
4,1,16,53.413436999999995
4,1,17,22.370763999999998
4,1,18,1.16577
4,1,19,0.0
4,1,20,0.0
4,1,21,0.0
4,1,22,0.0
4,1,23,0.0
4,2,0,0.0
4,2,1,0.0
4,2,2,0.0
4,2,3,0.0
4,2,4,0.0
4,2,5,0.0
4,2,6,-0.0
4,2,7,22.18742
4,2,8,55.476496
4,2,9,80.978651
4,2,10,98.972597
4,2,11,109.683136
4,2,12,113.414965
4,2,13,109.848955
4,2,14,99.12276
4,2,15,80.46414
4,2,16,52.946202
4,2,17,21.977922
4,2,18,1.155162
4,2,19,0.0
4,2,20,0.0
4,2,21,0.0
4,2,22,0.0
4,2,23,0.0
4,3,0,0.0
4,3,1,0.0
4,3,2,0.0
4,3,3,0.0
4,3,4,0.0
4,3,5,0.0
4,3,6,-0.0
4,3,7,22.903819
4,3,8,56.283737
4,3,9,82.67963499999999
4,3,10,100.388186
4,3,11,109.94585400000001
4,3,12,111.745741
4,3,13,107.967549
4,3,14,96.53675299999999
4,3,15,78.29939599999999
4,3,16,52.308138
4,3,17,21.998346
4,3,18,1.078344
4,3,19,0.0
4,3,20,0.0
4,3,21,0.0
4,3,22,0.0
4,3,23,0.0
4,4,0,0.0
4,4,1,0.0
4,4,2,0.0
4,4,3,0.0
4,4,4,0.0
4,4,5,0.0
4,4,6,-0.0
4,4,7,21.661853999999998
4,4,8,54.912326
4,4,9,82.56799000000001
4,4,10,103.396264
4,4,11,115.176915
4,4,12,118.333128
4,4,13,114.46772299999999
4,4,14,101.617359
4,4,15,81.004231
4,4,16,54.546577
4,4,17,22.550235
4,4,18,1.242214
4,4,19,0.0
4,4,20,0.0
4,4,21,0.0
4,4,22,0.0
4,4,23,0.0
4,5,0,0.0
4,5,1,0.0
4,5,2,0.0
4,5,3,0.0
4,5,4,0.0
4,5,5,0.0
4,5,6,-0.0
4,5,7,21.746779999999998
4,5,8,54.909394
4,5,9,83.016827
4,5,10,104.05122
4,5,11,116.64027899999999
4,5,12,120.617141
4,5,13,116.03388000000001
4,5,14,102.77943300000001
4,5,15,81.568549
4,5,16,54.954082
4,5,17,23.236866000000003
4,5,18,0.8311900000000001
4,5,19,0.0
4,5,20,0.0
4,5,21,0.0
4,5,22,0.0
4,5,23,0.0
4,6,0,0.0
4,6,1,0.0
4,6,2,0.0
4,6,3,0.0
4,6,4,0.0
4,6,5,0.0
4,6,6,-0.0
4,6,7,22.727897000000002
4,6,8,55.595896
4,6,9,82.586769
4,6,10,107.63477099999999
4,6,11,120.564776
4,6,12,124.410284
4,6,13,120.949985
4,6,14,108.016439
4,6,15,86.640329
4,6,16,56.788051
4,6,17,23.677516
4,6,18,1.344267
4,6,19,0.0
4,6,20,0.0
4,6,21,0.0
4,6,22,0.0
4,6,23,0.0
4,7,0,0.0
4,7,1,0.0
4,7,2,0.0
4,7,3,0.0
4,7,4,0.0
4,7,5,0.0
4,7,6,0.320353
4,7,7,25.723891
4,7,8,60.561502
4,7,9,87.906594
4,7,10,107.438352
4,7,11,118.28294
4,7,12,121.37896
4,7,13,118.916208
4,7,14,106.136971
4,7,15,85.06992699999999
4,7,16,55.84439
4,7,17,23.143957999999998
4,7,18,1.339802
4,7,19,0.0
4,7,20,0.0
4,7,21,0.0
4,7,22,0.0
4,7,23,0.0
4,8,0,0.0
4,8,1,0.0
4,8,2,0.0
4,8,3,0.0
4,8,4,0.0
4,8,5,0.0
4,8,6,-0.0
4,8,7,22.850873
4,8,8,56.111653
4,8,9,83.95580700000001
4,8,10,108.780777
4,8,11,120.806435
4,8,12,124.51303200000001
4,8,13,118.353507
4,8,14,105.857345
4,8,15,85.086515
4,8,16,57.421526
4,8,17,23.488667
4,8,18,1.772145
4,8,19,0.0
4,8,20,0.0
4,8,21,0.0
4,8,22,0.0
4,8,23,0.0
4,9,0,0.0
4,9,1,0.0
4,9,2,0.0
4,9,3,0.0
4,9,4,0.0
4,9,5,0.0
4,9,6,0.8032630000000001
4,9,7,26.203419999999998
4,9,8,60.614217
4,9,9,87.09911699999999
4,9,10,106.816039
4,9,11,116.83944899999999
4,9,12,121.161057
4,9,13,116.157355
4,9,14,103.14343600000001
4,9,15,82.41726799999999
4,9,16,55.468817
4,9,17,23.229881000000002
4,9,18,1.674672
4,9,19,0.0
4,9,20,0.0
4,9,21,0.0
4,9,22,0.0
4,9,23,0.0
4,10,0,0.0
4,10,1,0.0
4,10,2,0.0
4,10,3,0.0
4,10,4,0.0
4,10,5,0.0
4,10,6,0.266724
4,10,7,23.128014
4,10,8,54.810322
4,10,9,80.566164
4,10,10,98.05532799999999
4,10,11,107.646122
4,10,12,108.886278
4,10,13,102.942041
4,10,14,92.03152899999999
4,10,15,74.97315300000001
4,10,16,50.18491
4,10,17,21.925168000000003
4,10,18,0.8785890000000001
4,10,19,0.0
4,10,20,0.0
4,10,21,0.0
4,10,22,0.0
4,10,23,0.0
4,11,0,0.0
4,11,1,0.0
4,11,2,0.0
4,11,3,0.0
4,11,4,0.0
4,11,5,0.0
4,11,6,-0.0
4,11,7,20.431214
4,11,8,50.046033
4,11,9,74.830199
4,11,10,91.649584
4,11,11,102.016458
4,11,12,104.587257
4,11,13,101.304707
4,11,14,89.259151
4,11,15,71.060432
4,11,16,47.913156
4,11,17,21.061502
4,11,18,0.523856
4,11,19,0.0
4,11,20,0.0
4,11,21,0.0
4,11,22,0.0
4,11,23,0.0
4,12,0,0.0
4,12,1,0.0
4,12,2,0.0
4,12,3,0.0
4,12,4,0.0
4,12,5,0.0
4,12,6,-0.0
4,12,7,18.960553
4,12,8,47.623962
4,12,9,72.53261900000001
4,12,10,83.800917
4,12,11,102.059518
4,12,12,105.573189
4,12,13,101.33004799999999
4,12,14,89.899822
4,12,15,71.5175
4,12,16,48.241423000000005
4,12,17,21.297196
4,12,18,0.8722530000000001
4,12,19,0.0
4,12,20,0.0
4,12,21,0.0
4,12,22,0.0
4,12,23,0.0
4,13,0,0.0
4,13,1,0.0
4,13,2,0.0
4,13,3,0.0
4,13,4,0.0
4,13,5,0.0
4,13,6,0.272041
4,13,7,21.910456999999997
4,13,8,51.641693
4,13,9,76.902714
4,13,10,95.384038
4,13,11,107.626093
4,13,12,111.707133
4,13,13,108.63429099999999
4,13,14,96.640163
4,13,15,76.86500500000001
4,13,16,51.248063
4,13,17,22.303873
4,13,18,1.309999
4,13,19,0.0
4,13,20,0.0
4,13,21,0.0
4,13,22,0.0
4,13,23,0.0
4,14,0,0.0
4,14,1,0.0
4,14,2,0.0
4,14,3,0.0
4,14,4,0.0
4,14,5,0.0
4,14,6,0.9128590000000001
4,14,7,24.257901999999998
4,14,8,54.633117
4,14,9,78.082713
4,14,10,96.895008
4,14,11,109.682674
4,14,12,114.70657399999999
4,14,13,110.530933
4,14,14,98.316226
4,14,15,78.45742299999999
4,14,16,52.98289
4,14,17,22.80145
4,14,18,1.733068
4,14,19,0.0
4,14,20,0.0
4,14,21,0.0
4,14,22,0.0
4,14,23,0.0
4,15,0,0.0
4,15,1,0.0
4,15,2,0.0
4,15,3,0.0
4,15,4,0.0
4,15,5,0.0
4,15,6,1.610463
4,15,7,26.752943
4,15,8,58.476463
4,15,9,81.66838800000001
4,15,10,98.233047
4,15,11,108.408535
4,15,12,113.025638
4,15,13,110.079712
4,15,14,99.645411
4,15,15,80.31780599999999
4,15,16,53.714470999999996
4,15,17,22.580111000000002
4,15,18,1.930708
4,15,19,0.0
4,15,20,0.0
4,15,21,0.0
4,15,22,0.0
4,15,23,0.0
4,16,0,0.0
4,16,1,0.0
4,16,2,0.0
4,16,3,0.0
4,16,4,0.0
4,16,5,0.0
4,16,6,1.940815
4,16,7,25.868704
4,16,8,57.778436
4,16,9,82.86305100000001
4,16,10,101.392608
4,16,11,112.538795
4,16,12,115.57817600000001
4,16,13,111.255024
4,16,14,98.11036999999999
4,16,15,78.52796000000001
4,16,16,52.409918
4,16,17,22.37
4,16,18,1.853583
4,16,19,0.0
4,16,20,0.0
4,16,21,0.0
4,16,22,0.0
4,16,23,0.0
4,17,0,0.0
4,17,1,0.0
4,17,2,0.0
4,17,3,0.0
4,17,4,0.0
4,17,5,0.0
4,17,6,1.738591
4,17,7,9.108662
4,17,8,44.475756000000004
4,17,9,78.78547
4,17,10,91.833799
4,17,11,102.31264
4,17,12,105.313453
4,17,13,104.006561
4,17,14,86.69775999999999
4,17,15,71.256152
4,17,16,42.990819
4,17,17,21.58466
4,17,18,1.427849
4,17,19,0.0
4,17,20,0.0
4,17,21,0.0
4,17,22,0.0
4,17,23,0.0
4,18,0,0.0
4,18,1,0.0
4,18,2,0.0
4,18,3,0.0
4,18,4,0.0
4,18,5,0.0
4,18,6,0.933107
4,18,7,10.205200999999999
4,18,8,24.631352
