Month,Day,Hour,PV-1 Solar Power,Turbine-1 Power
1,9,12,39.726455,1561.0
1,9,13,79.286626,1561.0
1,9,14,60.182299,1561.0
1,9,15,35.678674,1561.0
1,9,16,44.610174,1561.0
1,9,17,-0.0,1561.0
1,9,18,0.0,1561.0
1,9,19,0.0,1561.0
1,9,20,0.0,1561.0
1,9,21,0.0,1561.0
1,9,22,0.0,1561.0
1,9,23,0.0,1561.0
1,10,0,0.0,1561.0
1,10,1,0.0,1561.0
1,10,2,0.0,1561.0
1,10,3,0.0,1561.0
1,10,4,0.0,1561.0
1,10,5,0.0,1561.0
1,10,6,0.0,1561.0
1,10,7,0.0,1561.0
1,10,8,-0.0,1561.0
1,10,9,6.814534,1561.0
1,10,10,48.208377999999996,1561.0
1,10,11,129.972353,1561.0
1,10,12,143.557793,1561.0
1,10,13,142.52217199999998,1561.0
1,10,14,128.068945,1561.0
1,10,15,101.34027800000001,1561.0
1,10,16,56.618593999999995,1561.0
1,10,17,-0.0,1561.0
1,10,18,0.0,1561.0
1,10,19,0.0,1561.0
1,10,20,0.0,1561.0
1,10,21,0.0,1561.0
1,10,22,0.0,1561.0
1,10,23,0.0,1561.0
1,11,0,0.0,1561.0
1,11,1,0.0,1561.0
1,11,2,0.0,1561.0
1,11,3,0.0,1561.0
1,11,4,0.0,1561.0
1,11,5,0.0,1561.0
1,11,6,0.0,1561.0
1,11,7,0.0,1561.0
1,11,8,-0.0,1561.0
1,11,9,7.511935,1561.0
1,11,10,24.470541,1561.0
1,11,11,92.678645,1561.0
1,11,12,40.569500999999995,1561.0
1,11,13,84.84733,1561.0
1,11,14,133.708976,1561.0
1,11,15,105.208471,1561.0
1,11,16,59.267622,1561.0
1,11,17,-0.0,1561.0
1,11,18,0.0,1561.0
1,11,19,0.0,1561.0
1,11,20,0.0,1561.0
1,11,21,0.0,1561.0
1,11,22,0.0,1561.0
1,11,23,0.0,1561.0
1,12,0,0.0,1561.0
1,12,1,0.0,1561.0
1,12,2,0.0,1561.0
1,12,3,0.0,1561.0
1,12,4,0.0,1561.0
1,12,5,0.0,1561.0
1,12,6,0.0,1561.0
1,12,7,0.0,1561.0
1,12,8,8.901679,1561.0
1,12,9,43.829637000000005,1561.0
1,12,10,107.144194,1561.0
1,12,11,132.374252,1561.0
1,12,12,109.85482,1561.0
1,12,13,108.584677,1561.0
1,12,14,101.120953,1561.0
1,12,15,35.373242,1561.0
1,12,16,30.55212,1561.0
1,12,17,0.166545,1561.0
1,12,18,0.0,1561.0
1,12,19,0.0,1561.0
1,12,20,0.0,1561.0
1,12,21,0.0,1561.0
1,12,22,0.0,1561.0
1,12,23,0.0,1561.0
1,13,0,0.0,1561.0
1,13,1,0.0,1561.0
1,13,2,0.0,1561.0
1,13,3,0.0,1561.0
1,13,4,0.0,1561.0
1,13,5,0.0,1561.0
1,13,6,0.0,1561.0
1,13,7,0.0,1561.0
1,13,8,2.4558,1561.0
1,13,9,5.815688,1561.0
1,13,10,13.496743,1561.0
1,13,11,1.8744290000000001,1561.0
1,13,12,91.411541,1561.0
1,13,13,53.575089,1561.0
1,13,14,22.085924,1561.0
1,13,15,5.137512,1561.0
1,13,16,2.025244,1561.0
1,13,17,-0.0,1561.0
1,13,18,0.0,1561.0
1,13,19,0.0,1561.0
1,13,20,0.0,1561.0
1,13,21,0.0,1561.0
1,13,22,0.0,1561.0
1,13,23,0.0,1561.0
1,14,0,0.0,1561.0
1,14,1,0.0,1561.0
1,14,2,0.0,1561.0
1,14,3,0.0,1561.0
1,14,4,0.0,1561.0
1,14,5,0.0,1561.0
1,14,6,0.0,1561.0
1,14,7,0.0,1561.0
1,14,8,7.592542000000001,1561.0
1,14,9,63.903796,1561.0
1,14,10,106.65439500000001,1561.0
1,14,11,131.287306,1561.0
1,14,12,125.163348,1561.0
1,14,13,109.182748,1561.0
1,14,14,90.362737,1561.0
1,14,15,47.444566,1561.0
1,14,16,47.609969,1561.0
1,14,17,0.893171,1561.0
1,14,18,0.0,1561.0
1,14,19,0.0,1561.0
1,14,20,0.0,1561.0
1,14,21,0.0,1561.0
1,14,22,0.0,1561.0
1,14,23,0.0,1561.0
1,15,0,0.0,1561.0
1,15,1,0.0,1561.0
1,15,2,0.0,1561.0
1,15,3,0.0,1561.0
1,15,4,0.0,1561.0
1,15,5,0.0,1561.0
1,15,6,0.0,1561.0
1,15,7,0.0,1561.0
1,15,8,1.627492,1561.0
1,15,9,35.473335,1561.0
1,15,10,71.111038,1561.0
1,15,11,82.58739800000001,1561.0
1,15,12,59.313568,1561.0
1,15,13,93.354023,1561.0
1,15,14,96.185164,1561.0
1,15,15,75.282292,1561.0
1,15,16,37.984337,1561.0
1,15,17,0.632486,1561.0
1,15,18,0.0,1561.0
1,15,19,0.0,1561.0
1,15,20,0.0,1561.0
1,15,21,0.0,1561.0
1,15,22,0.0,1561.0
1,15,23,0.0,1561.0
1,16,0,0.0,1561.0
1,16,1,0.0,1561.0
1,16,2,0.0,1561.0
1,16,3,0.0,1561.0
1,16,4,0.0,1561.0
1,16,5,0.0,1561.0
1,16,6,0.0,1561.0
1,16,7,0.0,1561.0
1,16,8,2.060674,1561.0
1,16,9,24.534779999999998,1561.0
1,16,10,58.894678,1561.0
1,16,11,66.18315700000001,1561.0
1,16,12,97.42838499999999,1561.0
1,16,13,98.365828,1561.0
1,16,14,91.521466,1561.0
1,16,15,85.292871,1561.0
1,16,16,41.163216999999996,1561.0
1,16,17,1.014413,1561.0
1,16,18,0.0,1561.0
1,16,19,0.0,1561.0
1,16,20,0.0,1561.0
1,16,21,0.0,1561.0
1,16,22,0.0,1561.0
1,16,23,0.0,1561.0
1,17,0,0.0,1561.0
1,17,1,0.0,1561.0
1,17,2,0.0,1561.0
1,17,3,0.0,1561.0
1,17,4,0.0,1561.0
1,17,5,0.0,1561.0
1,17,6,0.0,1561.0
1,17,7,0.0,1561.0
1,17,8,0.7664679999999999,1561.0
1,17,9,20.170925999999998,1561.0
1,17,10,32.39891,1561.0
1,17,11,53.320860999999994,1561.0
1,17,12,50.311949999999996,1561.0
1,17,13,36.925845,1561.0
1,17,14,17.513428,1561.0
1,17,15,17.103119,1561.0
1,17,16,12.769941999999999,1561.0
1,17,17,0.062484000000000005,1561.0
1,17,18,0.0,1561.0
1,17,19,0.0,1561.0
1,17,20,0.0,1561.0
1,17,21,0.0,1561.0
1,17,22,0.0,1561.0
1,17,23,0.0,1561.0
1,18,0,0.0,1561.0
1,18,1,0.0,1561.0
1,18,2,0.0,1561.0
1,18,3,0.0,1561.0
1,18,4,0.0,1561.0
1,18,5,0.0,1561.0
1,18,6,0.0,1561.0
1,18,7,0.0,1561.0
1,18,8,6.38737,1561.0
1,18,9,18.251227999999998,1561.0
1,18,10,49.836286,1561.0
1,18,11,87.15571899999999,1561.0
1,18,12,35.357394,1561.0
1,18,13,32.558024,1561.0
1,18,14,44.192525,1561.0
1,18,15,50.878354,1561.0
1,18,16,17.666687999999997,1561.0
1,18,17,6.687341,1561.0
1,18,18,0.0,1561.0
1,18,19,0.0,1561.0
1,18,20,0.0,1561.0
1,18,21,0.0,1561.0
1,18,22,0.0,1561.0
1,18,23,0.0,1561.0
1,19,0,0.0,1561.0
1,19,1,0.0,1561.0
1,19,2,0.0,1561.0
1,19,3,0.0,1561.0
1,19,4,0.0,1561.0
1,19,5,0.0,1561.0
1,19,6,0.0,1561.0
1,19,7,0.0,1561.0
1,19,8,1.714259,1561.0
1,19,9,32.162537,1561.0
1,19,10,20.699206999999998,1561.0
1,19,11,41.582989999999995,1561.0
1,19,12,33.81354,1561.0
1,19,13,36.602248,1561.0
1,19,14,39.653809,1561.0
1,19,15,16.104641,1561.0
1,19,16,0.99501,1561.0
1,19,17,-0.0,1561.0
1,19,18,0.0,1561.0
1,19,19,0.0,1561.0
1,19,20,0.0,1561.0
1,19,21,0.0,1561.0
1,19,22,0.0,1561.0
1,19,23,0.0,1561.0
1,20,0,0.0,1561.0
1,20,1,0.0,1561.0
1,20,2,0.0,1561.0
1,20,3,0.0,1561.0
1,20,4,0.0,1561.0
1,20,5,0.0,1561.0
1,20,6,0.0,1561.0
1,20,7,0.0,1561.0
1,20,8,7.604203999999999,1561.0
1,20,9,68.356624,1561.0
1,20,10,118.34306,1561.0
1,20,11,150.658696,1561.0
1,20,12,166.95251199999998,1561.0
1,20,13,167.106578,1561.0
1,20,14,57.863541,1561.0
1,20,15,10.796725,1561.0
1,20,16,2.574577,1561.0
1,20,17,-0.0,1561.0
1,20,18,0.0,1561.0
1,20,19,0.0,1561.0
1,20,20,0.0,1561.0
1,20,21,0.0,1561.0
1,20,22,0.0,1561.0
1,20,23,0.0,1561.0
1,21,0,0.0,1561.0
1,21,1,0.0,1561.0
1,21,2,0.0,1561.0
1,21,3,0.0,1561.0
1,21,4,0.0,1561.0
1,21,5,0.0,1561.0
1,21,6,0.0,1561.0
1,21,7,0.0,1561.0
1,21,8,11.164281,1561.0
1,21,9,75.42041099999999,1561.0
1,21,10,123.236476,1561.0
1,21,11,152.75490100000002,1561.0
1,21,12,166.74765900000003,1561.0
1,21,13,163.38887400000002,1561.0
1,21,14,147.48476399999998,1561.0
1,21,15,117.308232,1561.0
1,21,16,68.826753,1561.0
1,21,17,4.153635,1561.0
1,21,18,0.0,1561.0
1,21,19,0.0,1561.0
1,21,20,0.0,1561.0
1,21,21,0.0,1561.0
1,21,22,0.0,1561.0
1,21,23,0.0,1561.0
1,22,0,0.0,1561.0
1,22,1,0.0,1561.0
1,22,2,0.0,1561.0
1,22,3,0.0,1561.0
1,22,4,0.0,1561.0
1,22,5,0.0,1561.0
1,22,6,0.0,1561.0
1,22,7,0.0,1561.0
1,22,8,0.928571,1561.0
1,22,9,7.468149,1561.0
1,22,10,26.629741999999997,1561.0
1,22,11,35.34971,1561.0
1,22,12,35.11049,1561.0
1,22,13,38.777265,1561.0
1,22,14,48.540913,1561.0
1,22,15,18.361265,1561.0
1,22,16,49.792582,1561.0
1,22,17,3.274908,1561.0
1,22,18,0.0,1561.0
1,22,19,0.0,1561.0
1,22,20,0.0,1561.0
1,22,21,0.0,1561.0
1,22,22,0.0,1561.0
1,22,23,0.0,1561.0
1,23,0,0.0,1561.0
1,23,1,0.0,1561.0
1,23,2,0.0,1561.0
1,23,3,0.0,1561.0
1,23,4,0.0,1561.0
1,23,5,0.0,1561.0
1,23,6,0.0,1561.0
1,23,7,0.0,1561.0
1,23,8,8.786508,1561.0
1,23,9,7.184375,1561.0
1,23,10,27.103606,1561.0
1,23,11,43.411418,1561.0
1,23,12,50.538844,1561.0
1,23,13,56.629574999999996,1561.0
1,23,14,145.510473,1561.0
1,23,15,28.788867,1561.0
1,23,16,70.823687,1561.0
1,23,17,10.312699,1561.0
1,23,18,0.0,1561.0
1,23,19,0.0,1561.0
1,23,20,0.0,1561.0
1,23,21,0.0,1561.0
1,23,22,0.0,1561.0
1,23,23,0.0,1561.0
1,24,0,0.0,1561.0
1,24,1,0.0,1561.0
1,24,2,0.0,1561.0
1,24,3,0.0,1561.0
1,24,4,0.0,1561.0
1,24,5,0.0,1561.0
1,24,6,0.0,1561.0
1,24,7,0.0,1561.0
1,24,8,12.877512000000001,1561.0
1,24,9,77.65344999999999,1561.0
1,24,10,122.63369800000001,1561.0
1,24,11,151.987932,1561.0
1,24,12,167.17801699999998,1561.0
1,24,13,166.585131,1561.0
1,24,14,150.845044,1561.0
1,24,15,120.762766,1561.0
1,24,16,75.277851,1561.0
1,24,17,12.549717000000001,1561.0
1,24,18,0.0,1561.0
1,24,19,0.0,1561.0
1,24,20,0.0,1561.0
1,24,21,0.0,1561.0
1,24,22,0.0,1561.0
1,24,23,0.0,1561.0
1,25,0,0.0,1561.0
1,25,1,0.0,1561.0
1,25,2,0.0,1561.0
1,25,3,0.0,1561.0
1,25,4,0.0,1561.0
1,25,5,0.0,1561.0
1,25,6,0.0,1561.0
1,25,7,0.0,1561.0
1,25,8,7.84381,1561.0
1,25,9,9.975835,1561.0
1,25,10,38.565332000000005,1561.0
1,25,11,34.715005,1561.0
1,25,12,31.082701,1561.0
1,25,13,52.291648,1561.0
1,25,14,143.274974,1561.0
1,25,15,26.234175,1561.0
1,25,16,64.556738,1561.0
1,25,17,7.864271,1561.0
1,25,18,0.0,1561.0
1,25,19,0.0,1561.0
1,25,20,0.0,1561.0
1,25,21,0.0,1561.0
1,25,22,0.0,1561.0
1,25,23,0.0,1561.0
1,26,0,0.0,1561.0
1,26,1,0.0,1561.0
1,26,2,0.0,1561.0
1,26,3,0.0,1561.0
1,26,4,0.0,1561.0
1,26,5,0.0,1561.0
1,26,6,0.0,1561.0
1,26,7,0.0,1561.0
1,26,8,6.421671999999999,1561.0
1,26,9,60.892796000000004,1561.0
1,26,10,109.595895,1561.0
1,26,11,140.222756,1561.0
1,26,12,156.78728700000002,1561.0
1,26,13,158.03235999999998,1561.0
1,26,14,142.936271,1561.0
1,26,15,113.247535,1561.0
1,26,16,66.289908,1561.0
1,26,17,9.967236999999999,1561.0
1,26,18,0.0,1561.0
1,26,19,0.0,1561.0
1,26,20,0.0,1561.0
1,26,21,0.0,1561.0
1,26,22,0.0,1561.0
1,26,23,0.0,1561.0
1,27,0,0.0,1561.0
1,27,1,0.0,1561.0
1,27,2,0.0,1561.0
1,27,3,0.0,1561.0
1,27,4,0.0,1561.0
1,27,5,0.0,1561.0
1,27,6,0.0,1561.0
1,27,7,0.0,1561.0
1,27,8,14.925889,1561.0
1,27,9,78.395215,1561.0
1,27,10,124.93008900000001,1561.0
1,27,11,154.70411,1561.0
1,27,12,169.82407800000001,1561.0
1,27,13,170.930733,1561.0
1,27,14,157.043916,1561.0
1,27,15,127.53044,1561.0
1,27,16,81.214502,1561.0
1,27,17,18.050932,1561.0
1,27,18,0.0,1561.0
1,27,19,0.0,1561.0
1,27,20,0.0,1561.0
1,27,21,0.0,1561.0
1,27,22,0.0,1561.0
1,27,23,0.0,1561.0
1,28,0,0.0,1561.0
1,28,1,0.0,1561.0
1,28,2,0.0,1561.0
1,28,3,0.0,1561.0
1,28,4,0.0,1561.0
1,28,5,0.0,1561.0
1,28,6,0.0,1561.0
1,28,7,0.0,1561.0
1,28,8,1.224034,1561.0
1,28,9,40.950262,1561.0
1,28,10,66.961301,1561.0
1,28,11,72.103382,1561.0
1,28,12,170.13964,1561.0
1,28,13,168.965946,1561.0
1,28,14,121.784309,1561.0
1,28,15,80.57556699999999,1561.0
1,28,16,24.700806,1561.0
1,28,17,3.3065010000000004,1561.0
1,28,18,0.0,1561.0
1,28,19,0.0,1561.0
1,28,20,0.0,1561.0
1,28,21,0.0,1561.0
1,28,22,0.0,1561.0
1,28,23,0.0,1561.0
1,29,0,0.0,1561.0
1,29,1,0.0,1561.0
1,29,2,0.0,1561.0
1,29,3,0.0,1561.0
1,29,4,0.0,1561.0
1,29,5,0.0,1561.0
1,29,6,0.0,1561.0
1,29,7,0.0,1561.0
1,29,8,1.2593219999999998,1561.0
1,29,9,11.620405,1561.0
1,29,10,51.903587,1561.0
1,29,11,9.861139,1561.0
1,29,12,30.004953,1561.0
1,29,13,7.326188,1561.0
1,29,14,10.771295,1561.0
1,29,15,5.320949,1561.0
1,29,16,19.761716,1561.0
1,29,17,2.461577,1561.0
1,29,18,0.0,1561.0
1,29,19,0.0,1561.0
1,29,20,0.0,1561.0
1,29,21,0.0,1561.0
1,29,22,0.0,1561.0
1,29,23,0.0,1561.0
1,30,0,0.0,1561.0
1,30,1,0.0,1561.0
1,30,2,0.0,1561.0
1,30,3,0.0,1561.0
1,30,4,0.0,1561.0
1,30,5,0.0,1561.0
1,30,6,0.0,1561.0
1,30,7,0.0,1561.0
1,30,8,0.875751,1561.0
1,30,9,17.369407,1561.0
1,30,10,18.796580000000002,1561.0
1,30,11,32.261235,1561.0
1,30,12,44.11276,1561.0
1,30,13,41.067046000000005,1561.0
1,30,14,50.226885,1561.0
1,30,15,24.818832999999998,1561.0
1,30,16,11.418771000000001,1561.0
1,30,17,1.129491,1561.0
1,30,18,0.0,1561.0
1,30,19,0.0,1561.0
1,30,20,0.0,1561.0
1,30,21,0.0,1561.0
1,30,22,0.0,1561.0
1,30,23,0.0,1561.0
1,31,0,0.0,1561.0
1,31,1,0.0,1561.0
1,31,2,0.0,1561.0
1,31,3,0.0,1561.0
1,31,4,0.0,1561.0
1,31,5,0.0,1561.0
1,31,6,0.0,1561.0
1,31,7,0.0,1561.0
1,31,8,19.126044999999998,1561.0
1,31,9,80.08400400000001,1561.0
1,31,10,125.64133,1561.0
1,31,11,155.27094699999998,1561.0
1,31,12,170.953301,1561.0
1,31,13,169.714111,1561.0
1,31,14,154.474859,1561.0
1,31,15,124.054786,1561.0
1,31,16,75.847024,1561.0
1,31,17,18.005392,1561.0
1,31,18,0.0,1561.0
1,31,19,0.0,1561.0
1,31,20,0.0,1561.0
1,31,21,0.0,1561.0
1,31,22,0.0,1561.0
1,31,23,0.0,1561.0
2,1,0,0.0,1561.0
2,1,1,0.0,1561.0
2,1,2,0.0,1561.0
2,1,3,0.0,1561.0
2,1,4,0.0,1561.0
2,1,5,0.0,1561.0
2,1,6,0.0,1561.0
2,1,7,0.0,1561.0
2,1,8,4.573424,1561.0
2,1,9,25.820168000000002,1561.0
2,1,10,70.611677,1561.0
2,1,11,30.356334999999998,1561.0
2,1,12,112.508892,1561.0
2,1,13,147.132936,1561.0
2,1,14,136.171361,1561.0
2,1,15,111.969447,1561.0
2,1,16,72.814711,1561.0
2,1,17,21.624484,1561.0
2,1,18,0.0,1561.0
2,1,19,0.0,1561.0
2,1,20,0.0,1561.0
2,1,21,0.0,1561.0
2,1,22,0.0,1561.0
2,1,23,0.0,1561.0
2,2,0,0.0,1561.0
2,2,1,0.0,1561.0
2,2,2,0.0,1561.0
2,2,3,0.0,1561.0
2,2,4,0.0,1561.0
2,2,5,0.0,1561.0
2,2,6,0.0,1561.0
2,2,7,0.0,1561.0
2,2,8,0.763164,1561.0
2,2,9,6.8679179999999995,1561.0
2,2,10,18.097891999999998,1561.0
2,2,11,0.439691,1561.0
2,2,12,1.0922070000000001,1561.0
2,2,13,20.618707999999998,1561.0
2,2,14,3.6644140000000003,1561.0
2,2,15,0.097437,1561.0
2,2,16,57.437745,1561.0
2,2,17,14.231816,1561.0
2,2,18,0.0,1561.0
2,2,19,0.0,1561.0
2,2,20,0.0,1561.0
2,2,21,0.0,1561.0
2,2,22,0.0,1561.0
2,2,23,0.0,1561.0
2,3,0,0.0,1561.0
2,3,1,0.0,1561.0
2,3,2,0.0,1561.0
2,3,3,0.0,1561.0
2,3,4,0.0,1561.0
2,3,5,0.0,1561.0
2,3,6,0.0,1561.0
2,3,7,0.0,1561.0
2,3,8,18.391985000000002,1561.0
2,3,9,69.320077,1561.0
2,3,10,21.998186,1561.0
2,3,11,6.571165,1561.0
2,3,12,9.781753,1561.0
2,3,13,6.216144,1561.0
2,3,14,8.80715,1561.0
2,3,15,5.07047,1561.0
2,3,16,2.580548,1561.0
2,3,17,-0.0,1561.0
2,3,18,0.0,1561.0
2,3,19,0.0,1561.0
2,3,20,0.0,1561.0
2,3,21,0.0,1561.0
2,3,22,0.0,1561.0
2,3,23,0.0,1561.0
2,4,0,0.0,1561.0
2,4,1,0.0,1561.0
2,4,2,0.0,1561.0
2,4,3,0.0,1561.0
2,4,4,0.0,1561.0
2,4,5,0.0,1561.0
2,4,6,0.0,1561.0
2,4,7,0.0,1561.0
2,4,8,11.244800999999999,1561.0
2,4,9,45.625032,1561.0
2,4,10,93.390906,1561.0
2,4,11,106.26610799999999,1561.0
2,4,12,163.11560699999998,1561.0
2,4,13,162.147742,1561.0
2,4,14,149.571506,1561.0
2,4,15,123.261966,1561.0
2,4,16,79.519349,1561.0
2,4,17,24.866246,1561.0
2,4,18,0.0,1561.0
2,4,19,0.0,1561.0
2,4,20,0.0,1561.0
2,4,21,0.0,1561.0
2,4,22,0.0,1561.0
2,4,23,0.0,1561.0
2,5,0,0.0,1561.0
2,5,1,0.0,1561.0
2,5,2,0.0,1561.0
2,5,3,0.0,1561.0
2,5,4,0.0,1561.0
2,5,5,0.0,1561.0
2,5,6,0.0,1561.0
2,5,7,0.0,1561.0
2,5,8,21.781929,1561.0
2,5,9,75.756742,1561.0
2,5,10,37.478269999999995,1561.0
2,5,11,48.07473,1561.0
2,5,12,37.139586,1561.0
2,5,13,35.719508000000005,1561.0
2,5,14,22.035211,1561.0
2,5,15,38.874427000000004,1561.0
2,5,16,20.937124,1561.0
2,5,17,4.564508,1561.0
2,5,18,0.0,1561.0
2,5,19,0.0,1561.0
2,5,20,0.0,1561.0
2,5,21,0.0,1561.0
2,5,22,0.0,1561.0
2,5,23,0.0,1561.0
2,6,0,0.0,1561.0
2,6,1,0.0,1561.0
2,6,2,0.0,1561.0
2,6,3,0.0,1561.0
2,6,4,0.0,1561.0
2,6,5,0.0,1561.0
2,6,6,0.0,1561.0
2,6,7,0.0,1561.0
2,6,8,19.343177,1561.0
2,6,9,72.096396,1561.0
2,6,10,116.493194,1561.0
2,6,11,143.325927,1561.0
2,6,12,156.939988,1561.0
2,6,13,156.52514499999998,1561.0
2,6,14,142.661877,1561.0
2,6,15,115.734686,1561.0
2,6,16,74.888917,1561.0
2,6,17,23.704427,1561.0
2,6,18,0.0,1561.0
2,6,19,0.0,1561.0
2,6,20,0.0,1561.0
