Month,Day,Hour,PV-1 Solar Power,Turbine-1 Power
2,8,20,0.0,2561.0
2,8,21,0.0,2561.0
2,8,22,0.0,2561.0
2,8,23,0.0,2561.0
2,9,0,0.0,2561.0
2,9,1,0.0,2561.0
2,9,2,0.0,2561.0
2,9,3,0.0,2561.0
2,9,4,0.0,2561.0
2,9,5,0.0,2561.0
2,9,6,0.0,2561.0
2,9,7,0.0,2561.0
2,9,8,0.232207,2561.0
2,9,9,1.101882,2561.0
2,9,10,5.453455,2561.0
2,9,11,7.3236099999999995,2561.0
2,9,12,9.527905,2561.0
2,9,13,13.93464,2561.0
2,9,14,9.623025,2561.0
2,9,15,10.779843999999999,2561.0
2,9,16,6.728652,2561.0
2,9,17,2.734563,2561.0
2,9,18,0.0,2561.0
2,9,19,0.0,2561.0
2,9,20,0.0,2561.0
2,9,21,0.0,2561.0
2,9,22,0.0,2561.0
2,9,23,0.0,2561.0
2,10,0,0.0,2561.0
2,10,1,0.0,2561.0
2,10,2,0.0,2561.0
2,10,3,0.0,2561.0
2,10,4,0.0,2561.0
2,10,5,0.0,2561.0
2,10,6,0.0,2561.0
2,10,7,0.0,2561.0
2,10,8,3.0176550000000004,2561.0
2,10,9,9.084418,2561.0
2,10,10,13.635484,2561.0
2,10,11,9.118881,2561.0
2,10,12,12.501909,2561.0
2,10,13,9.463107,2561.0
2,10,14,8.640224,2561.0
2,10,15,10.789258,2561.0
2,10,16,7.282591999999999,2561.0
2,10,17,2.546592,2561.0
2,10,18,0.0,2561.0
2,10,19,0.0,2561.0
2,10,20,0.0,2561.0
2,10,21,0.0,2561.0
2,10,22,0.0,2561.0
2,10,23,0.0,2561.0
2,11,0,0.0,2561.0
2,11,1,0.0,2561.0
2,11,2,0.0,2561.0
2,11,3,0.0,2561.0
2,11,4,0.0,2561.0
2,11,5,0.0,2561.0
2,11,6,0.0,2561.0
2,11,7,0.0,2561.0
2,11,8,3.124281,2561.0
2,11,9,8.998208,2561.0
2,11,10,13.304394,2561.0
2,11,11,15.965676,2561.0
2,11,12,17.251303,2561.0
2,11,13,17.260966,2561.0
2,11,14,16.010025,2561.0
2,11,15,13.265006,2561.0
2,11,16,9.07743,2561.0
2,11,17,3.4043989999999997,2561.0
2,11,18,0.0,2561.0
2,11,19,0.0,2561.0
2,11,20,0.0,2561.0
2,11,21,0.0,2561.0
2,11,22,0.0,518.4634727452709
