Month,Day,Hour,PV-1 Solar Power,Turbine-1 Power
1,5,4,0.0,1516.0
1,5,5,0.0,1516.0
1,5,6,0.0,1516.0
1,5,7,0.0,1516.0
1,5,8,-0.0,1516.0
1,5,9,4.8066130000000005,1516.0
1,5,10,10.025092,1516.0
1,5,11,15.602912,1516.0
1,5,12,19.243875,1516.0
1,5,13,17.775029,1516.0
1,5,14,22.629206,1516.0
1,5,15,7.273868,1516.0
1,5,16,3.801994,1516.0
1,5,17,-0.0,1516.0
1,5,18,0.0,1516.0
1,5,19,0.0,1516.0
1,5,20,0.0,1516.0
1,5,21,0.0,1516.0
1,5,22,0.0,1516.0
1,5,23,0.0,1516.0
1,6,0,0.0,1516.0
1,6,1,0.0,1516.0
1,6,2,0.0,1516.0
1,6,3,0.0,1516.0
1,6,4,0.0,1516.0
1,6,5,0.0,1516.0
1,6,6,0.0,1516.0
1,6,7,0.0,1516.0
1,6,8,5.456679,1516.0
1,6,9,43.968454,1516.0
1,6,10,73.838337,1516.0
1,6,11,62.09873,1516.0
1,6,12,100.749349,1516.0
1,6,13,98.876983,1516.0
1,6,14,87.396087,1516.0
1,6,15,61.850172,1516.0
1,6,16,25.582168000000003,1516.0
1,6,17,-0.0,1516.0
1,6,18,0.0,1516.0
1,6,19,0.0,1516.0
1,6,20,0.0,1516.0
1,6,21,0.0,1516.0
1,6,22,0.0,1516.0
1,6,23,0.0,1516.0
1,7,0,0.0,1516.0
1,7,1,0.0,1516.0
1,7,2,0.0,1516.0
1,7,3,0.0,1516.0
1,7,4,0.0,1516.0
1,7,5,0.0,1516.0
1,7,6,0.0,1516.0
1,7,7,0.0,1516.0
1,7,8,6.232213,1516.0
1,7,9,47.326274,1516.0
1,7,10,40.478218999999996,1516.0
1,7,11,68.92767500000001,1516.0
1,7,12,105.524048,1516.0
1,7,13,104.125337,1516.0
1,7,14,93.06978699999999,1516.0
1,7,15,72.143246,1516.0
1,7,16,39.191252,1516.0
1,7,17,-0.0,1516.0
1,7,18,0.0,1516.0
1,7,19,0.0,1516.0
1,7,20,0.0,1516.0
1,7,21,0.0,1516.0
1,7,22,0.0,1516.0
1,7,23,0.0,1516.0
1,8,0,0.0,1516.0
1,8,1,0.0,1516.0
1,8,2,0.0,1516.0
1,8,3,0.0,1516.0
1,8,4,0.0,1516.0
1,8,5,0.0,1516.0
1,8,6,0.0,1516.0
1,8,7,0.0,1516.0
1,8,8,6.349386000000001,1516.0
1,8,9,31.486468000000002,1516.0
1,8,10,53.560401,1516.0
1,8,11,70.415309,1516.0
1,8,12,60.602202,1516.0
1,8,13,42.093619,1516.0
1,8,14,27.821341,1516.0
1,8,15,10.237978,1516.0
1,8,16,1.901802,1516.0
1,8,17,-0.0,1516.0
1,8,18,0.0,1516.0
1,8,19,0.0,1516.0
1,8,20,0.0,1516.0
1,8,21,0.0,1516.0
1,8,22,0.0,1516.0
1,8,23,0.0,1516.0
1,9,0,0.0,1516.0
1,9,1,0.0,1516.0
1,9,2,0.0,1516.0
1,9,3,0.0,1516.0
1,9,4,0.0,1516.0
1,9,5,0.0,1516.0
1,9,6,0.0,1516.0
1,9,7,0.0,1516.0
1,9,8,-0.0,1516.0
1,9,9,-0.0,1516.0
1,9,10,7.99923,1516.0
1,9,11,15.985237999999999,1516.0
1,9,12,27.976377,1516.0
1,9,13,55.835652,1516.0
1,9,14,42.381901,1516.0
1,9,15,25.125827,1516.0
1,9,16,31.415616000000004,1516.0
1,9,17,-0.0,1516.0
1,9,18,0.0,1516.0
1,9,19,0.0,1516.0
1,9,20,0.0,1516.0
1,9,21,0.0,1516.0
1,9,22,0.0,1516.0
1,9,23,0.0,1516.0
1,10,0,0.0,1516.0
1,10,1,0.0,1516.0
1,10,2,0.0,1516.0
1,10,3,0.0,1516.0
1,10,4,0.0,1516.0
1,10,5,0.0,1516.0
1,10,6,0.0,1516.0
1,10,7,0.0,1516.0
1,10,8,-0.0,1516.0
1,10,9,4.798966999999999,1516.0
1,10,10,33.949562,1516.0
1,10,11,91.529826,1516.0
1,10,12,101.097037,1516.0
1,10,13,100.367727,1516.0
1,10,14,90.189398,1516.0
1,10,15,71.366393,1516.0
1,10,16,39.872249000000004,1516.0
1,10,17,-0.0,1516.0
1,10,18,0.0,1516.0
1,10,19,0.0,1516.0
1,10,20,0.0,1516.0
1,10,21,0.0,1516.0
1,10,22,0.0,1516.0
1,10,23,0.0,1516.0
1,11,0,0.0,1516.0
1,11,1,0.0,1516.0
1,11,2,0.0,1516.0
1,11,3,0.0,1516.0
1,11,4,0.0,1516.0
1,11,5,0.0,1516.0
1,11,6,0.0,1516.0
1,11,7,0.0,1516.0
1,11,8,-0.0,1516.0
1,11,9,5.290095,1516.0
1,11,10,17.232775,1516.0
1,11,11,65.266651,1516.0
1,11,12,28.570071,1516.0
1,11,13,59.751641000000006,1516.0
1,11,14,94.16125100000001,1516.0
1,11,15,74.09047199999999,1516.0
1,11,16,41.737762000000004,1516.0
1,11,17,-0.0,1516.0
1,11,18,0.0,1516.0
1,11,19,0.0,1516.0
1,11,20,0.0,1516.0
1,11,21,0.0,1516.0
1,11,22,0.0,1516.0
1,11,23,0.0,1516.0
1,12,0,0.0,1516.0
1,12,1,0.0,1516.0
1,12,2,0.0,1516.0
1,12,3,0.0,1516.0
1,12,4,0.0,1516.0
1,12,5,0.0,1516.0
1,12,6,0.0,1516.0
1,12,7,0.0,1516.0
1,12,8,6.268788,1516.0
1,12,9,30.865942,1516.0
1,12,10,75.45365799999999,1516.0
1,12,11,93.22130499999999,1516.0
1,12,12,77.362549,1516.0
1,12,13,76.468082,1516.0
1,12,14,71.211939,1516.0
1,12,15,24.910734,1516.0
1,12,16,21.515578,1516.0
1,12,17,0.117285,1516.0
1,12,18,0.0,1516.0
1,12,19,0.0,1516.0
1,12,20,0.0,1516.0
1,12,21,0.0,1516.0
1,12,22,0.0,1516.0
1,12,23,0.0,1516.0
1,13,0,0.0,1516.0
1,13,1,0.0,1516.0
1,13,2,0.0,1516.0
1,13,3,0.0,1516.0
1,13,4,0.0,1516.0
1,13,5,0.0,1516.0
1,13,6,0.0,1516.0
1,13,7,0.0,1516.0
1,13,8,1.729437,1516.0
1,13,9,4.095555,1516.0
1,13,10,9.504749,1516.0
1,13,11,1.3200209999999999,1516.0
1,13,12,64.374325,1516.0
1,13,13,37.728936000000004,1516.0
1,13,14,15.553468,1516.0
1,13,15,3.617966,1516.0
1,13,16,1.426228,1516.0
1,13,17,-0.0,1516.0
1,13,18,0.0,1516.0
1,13,19,0.0,1516.0
1,13,20,0.0,1516.0
1,13,21,0.0,1516.0
1,13,22,0.0,1516.0
1,13,23,0.0,1516.0
1,14,0,0.0,1516.0
1,14,1,0.0,1516.0
1,14,2,0.0,1516.0
1,14,3,0.0,1516.0
1,14,4,0.0,1516.0
1,14,5,0.0,1516.0
1,14,6,0.0,1516.0
1,14,7,0.0,1516.0
1,14,8,5.346861,1516.0
1,14,9,45.002673,1516.0
1,14,10,75.10872900000001,1516.0
1,14,11,92.455849,1516.0
1,14,12,88.143203,1516.0
1,14,13,76.88925900000001,1516.0
1,14,14,63.635731,1516.0
1,14,15,33.411666,1516.0
1,14,16,33.528147,1516.0
1,14,17,0.628994,1516.0
1,14,18,0.0,1516.0
1,14,19,0.0,1516.0
1,14,20,0.0,1516.0
1,14,21,0.0,1516.0
1,14,22,0.0,1516.0
1,14,23,0.0,1516.0
1,15,0,0.0,1516.0
1,15,1,0.0,1516.0
1,15,2,0.0,1516.0
1,15,3,0.0,1516.0
1,15,4,0.0,1516.0
1,15,5,0.0,1516.0
1,15,6,0.0,1516.0
1,15,7,0.0,1516.0
1,15,8,1.1461210000000002,1516.0
1,15,9,24.981222000000002,1516.0
1,15,10,50.078196000000005,1516.0
1,15,11,58.16014,1516.0
1,15,12,41.770118000000004,1516.0
1,15,13,65.74227,1516.0
1,15,14,67.736031,1516.0
1,15,15,53.01569799999999,1516.0
1,15,16,26.749533,1516.0
1,15,17,0.445413,1516.0
1,15,18,0.0,1516.0
1,15,19,0.0,1516.0
1,15,20,0.0,1516.0
1,15,21,0.0,1516.0
1,15,22,0.0,1516.0
1,15,23,0.0,1516.0
1,16,0,0.0,1516.0
1,16,1,0.0,1516.0
1,16,2,0.0,1516.0
1,16,3,0.0,1516.0
1,16,4,0.0,1516.0
1,16,5,0.0,1516.0
1,16,6,0.0,1516.0
1,16,7,0.0,1516.0
1,16,8,1.451179,1516.0
1,16,9,17.278014,1516.0
1,16,10,41.475125,1516.0
1,16,11,46.607857,1516.0
1,16,12,68.61153900000001,1516.0
1,16,13,69.27171000000001,1516.0
1,16,14,64.451737,1516.0
1,16,15,60.065402,1516.0
1,16,16,28.988181,1516.0
1,16,17,0.714376,1516.0
1,16,18,0.0,1516.0
1,16,19,0.0,1516.0
1,16,20,0.0,1516.0
1,16,21,0.0,1516.0
1,16,22,0.0,1516.0
1,16,23,0.0,1516.0
1,17,0,0.0,1516.0
1,17,1,0.0,1516.0
1,17,2,0.0,1516.0
1,17,3,0.0,1516.0
1,17,4,0.0,1516.0
1,17,5,0.0,1516.0
1,17,6,0.0,1516.0
1,17,7,0.0,1516.0
1,17,8,0.539766,1516.0
1,17,9,14.204877,1516.0
1,17,10,22.816133999999998,1516.0
1,17,11,37.549902,1516.0
1,17,12,35.430951,1516.0
1,17,13,26.004116000000003,1516.0
1,17,14,12.3334,1516.0
1,17,15,12.044450000000001,1516.0
1,17,16,8.992917,1516.0
1,17,17,0.044003,1516.0
1,17,18,0.0,1516.0
1,17,19,0.0,1516.0
1,17,20,0.0,1516.0
1,17,21,0.0,1516.0
1,17,22,0.0,1516.0
1,17,23,0.0,1516.0
1,18,0,0.0,1516.0
1,18,1,0.0,1516.0
1,18,2,0.0,1516.0
1,18,3,0.0,1516.0
1,18,4,0.0,1516.0
1,18,5,0.0,1516.0
1,18,6,0.0,1516.0
1,18,7,0.0,1516.0
1,18,8,4.4981480000000005,1516.0
1,18,9,12.852977999999998,1516.0
1,18,10,35.095976,1516.0
1,18,11,61.377267,1516.0
1,18,12,24.899573,1516.0
1,18,13,22.928186,1516.0
1,18,14,31.121496,1516.0
1,18,15,35.829826999999995,1516.0
1,18,16,12.441329,1516.0
1,18,17,4.709395000000001,1516.0
1,18,18,0.0,1516.0
1,18,19,0.0,1516.0
1,18,20,0.0,1516.0
1,18,21,0.0,1516.0
1,18,22,0.0,1516.0
1,18,23,0.0,1516.0
1,19,0,0.0,1516.0
1,19,1,0.0,1516.0
1,19,2,0.0,1516.0
1,19,3,0.0,1516.0
1,19,4,0.0,1516.0
1,19,5,0.0,1516.0
1,19,6,0.0,1516.0
1,19,7,0.0,1516.0
1,19,8,1.2072239999999999,1516.0
1,19,9,22.649673999999997,1516.0
1,19,10,14.576906999999999,1516.0
1,19,11,29.283796,1516.0
1,19,12,23.812352,1516.0
1,19,13,25.776231,1516.0
1,19,14,27.925218,1516.0
1,19,15,11.341296,1516.0
1,19,16,0.700711,1516.0
1,19,17,-0.0,1516.0
1,19,18,0.0,1516.0
1,19,19,0.0,1516.0
1,19,20,0.0,1516.0
1,19,21,0.0,1516.0
1,19,22,0.0,1516.0
1,19,23,0.0,1516.0
1,20,0,0.0,1516.0
1,20,1,0.0,1516.0
1,20,2,0.0,1516.0
1,20,3,0.0,1516.0
1,20,4,0.0,1516.0
1,20,5,0.0,1516.0
1,20,6,0.0,1516.0
1,20,7,0.0,1516.0
1,20,8,5.355073,1516.0
1,20,9,48.138468,1516.0
1,20,10,83.34018300000001,1516.0
1,20,11,106.097673,1516.0
1,20,12,117.572191,1516.0
1,20,13,117.68068799999999,1516.0
1,20,14,40.748973,1516.0
1,20,15,7.603327,1516.0
1,20,16,1.813082,1516.0
1,20,17,-0.0,1516.0
1,20,18,0.0,1516.0
1,20,19,0.0,1516.0
1,20,20,0.0,1516.0
1,20,21,0.0,1516.0
1,20,22,0.0,1516.0
1,20,23,0.0,1516.0
1,21,0,0.0,1516.0
1,21,1,0.0,1516.0
1,21,2,0.0,1516.0
1,21,3,0.0,1516.0
1,21,4,0.0,1516.0
1,21,5,0.0,1516.0
1,21,6,0.0,1516.0
1,21,7,0.0,1516.0
1,21,8,7.86217,1516.0
1,21,9,53.112966,1516.0
1,21,10,86.78625100000001,1516.0
1,21,11,107.57387399999999,1516.0
1,21,12,117.427929,1516.0
1,21,13,115.062587,1516.0
1,21,14,103.86251,1516.0
1,21,15,82.611431,1516.0
1,21,16,48.469544,1516.0
1,21,17,2.925095,1516.0
1,21,18,0.0,1516.0
1,21,19,0.0,1516.0
1,21,20,0.0,1516.0
1,21,21,0.0,1516.0
1,21,22,0.0,1516.0
1,21,23,0.0,1516.0
1,22,0,0.0,1516.0
1,22,1,0.0,1516.0
1,22,2,0.0,1516.0
1,22,3,0.0,1516.0
1,22,4,0.0,1516.0
1,22,5,0.0,1516.0
1,22,6,0.0,1516.0
1,22,7,0.0,1516.0
1,22,8,0.653923,1516.0
1,22,9,5.25926,1516.0
1,22,10,18.75334,1516.0
1,22,11,24.894162,1516.0
1,22,12,24.725697,1516.0
1,22,13,27.307933000000002,1516.0
1,22,14,34.183741000000005,1516.0
1,22,15,12.930468000000001,1516.0
1,22,16,35.065199,1516.0
1,22,17,2.306273,1516.0
1,22,18,0.0,1516.0
1,22,19,0.0,1516.0
1,22,20,0.0,1516.0
1,22,21,0.0,1516.0
1,22,22,0.0,1516.0
1,22,23,0.0,1516.0
1,23,0,0.0,1516.0
1,23,1,0.0,1516.0
1,23,2,0.0,1516.0
1,23,3,0.0,1516.0
1,23,4,0.0,1516.0
1,23,5,0.0,1516.0
1,23,6,0.0,1516.0
1,23,7,0.0,1516.0
1,23,8,6.1876809999999995,1516.0
1,23,9,5.059419,1516.0
1,23,10,19.087045999999997,1516.0
1,23,11,30.571420999999997,1516.0
1,23,12,35.590735,1516.0
1,23,13,39.879983,1516.0
1,23,14,102.472164,1516.0
1,23,15,20.27385,1516.0
1,23,16,49.875836,1516.0
1,23,17,7.262464,1516.0
1,23,18,0.0,1516.0
1,23,19,0.0,1516.0
1,23,20,0.0,1516.0
1,23,21,0.0,1516.0
1,23,22,0.0,1516.0
1,23,23,0.0,1516.0
1,24,0,0.0,1516.0
1,24,1,0.0,1516.0
1,24,2,0.0,1516.0
1,24,3,0.0,1516.0
1,24,4,0.0,1516.0
1,24,5,0.0,1516.0
1,24,6,0.0,1516.0
1,24,7,0.0,1516.0
1,24,8,9.068671,1516.0
1,24,9,54.685528,1516.0
1,24,10,86.361759,1516.0
1,24,11,107.033755,1516.0
1,24,12,117.73099800000001,1516.0
1,24,13,117.31347199999999,1516.0
1,24,14,106.228904,1516.0
1,24,15,85.044202,1516.0
1,24,16,53.012571,1516.0
1,24,17,8.837829,1516.0
1,24,18,0.0,1516.0
1,24,19,0.0,1516.0
1,24,20,0.0,1516.0
1,24,21,0.0,1516.0
1,24,22,0.0,1516.0
1,24,23,0.0,1516.0
1,25,0,0.0,1516.0
1,25,1,0.0,1516.0
1,25,2,0.0,1516.0
1,25,3,0.0,1516.0
1,25,4,0.0,1516.0
1,25,5,0.0,1516.0
1,25,6,0.0,1516.0
1,25,7,0.0,1516.0
1,25,8,5.52381,1516.0
1,25,9,7.025236,1516.0
1,25,10,27.158685000000002,1516.0
1,25,11,24.447187000000003,1516.0
1,25,12,21.889225999999997,1516.0
1,25,13,36.825103999999996,1516.0
1,25,14,100.897869,1516.0
1,25,15,18.474771,1516.0
1,25,16,45.462492,1516.0
1,25,17,5.538219,1516.0
1,25,18,0.0,1516.0
1,25,19,0.0,1516.0
1,25,20,0.0,1516.0
1,25,21,0.0,1516.0
1,25,22,0.0,1516.0
1,25,23,0.0,1516.0
1,26,0,0.0,1516.0
1,26,1,0.0,1516.0
1,26,2,0.0,1516.0
1,26,3,0.0,1516.0
1,26,4,0.0,1516.0
1,26,5,0.0,1516.0
1,26,6,0.0,1516.0
1,26,7,0.0,1516.0
1,26,8,4.522304,1516.0
1,26,9,42.882251,1516.0
1,26,10,77.180208,1516.0
1,26,11,98.74842,1516.0
1,26,12,110.41358199999999,1516.0
1,26,13,111.290394,1516.0
1,26,14,100.659346,1516.0
1,26,15,79.751785,1516.0
1,26,16,46.683034,1516.0
1,26,17,7.019181,1516.0
1,26,18,0.0,1516.0
1,26,19,0.0,1516.0
1,26,20,0.0,1516.0
1,26,21,0.0,1516.0
1,26,22,0.0,1516.0
1,26,23,0.0,1516.0
1,27,0,0.0,1516.0
1,27,1,0.0,1516.0
1,27,2,0.0,1516.0
1,27,3,0.0,1516.0
1,27,4,0.0,1516.0
1,27,5,0.0,1516.0
1,27,6,0.0,1516.0
1,27,7,0.0,1516.0
1,27,8,10.511189,1516.0
1,27,9,55.207898,1516.0
1,27,10,87.978936,1516.0
1,27,11,108.946557,1516.0
1,27,12,119.594421,1516.0
1,27,13,120.373755,1516.0
1,27,14,110.594307,1516.0
1,27,15,89.81016899999999,1516.0
1,27,16,57.193311,1516.0
1,27,17,12.711924000000002,1516.0
1,27,18,0.0,1516.0
1,27,19,0.0,1516.0
1,27,20,0.0,1516.0
1,27,21,0.0,1516.0
1,27,22,0.0,1516.0
1,27,23,0.0,1516.0
1,28,0,0.0,1516.0
1,28,1,0.0,1516.0
1,28,2,0.0,1516.0
1,28,3,0.0,1516.0
1,28,4,0.0,1516.0
1,28,5,0.0,1516.0
1,28,6,0.0,1516.0
1,28,7,0.0,1516.0
1,28,8,0.861995,1516.0
1,28,9,28.838213,1516.0
1,28,10,47.155846,1516.0
1,28,11,50.777029999999996,1516.0
1,28,12,119.816648,1516.0
1,28,13,118.990103,1516.0
1,28,14,85.763598,1516.0
1,28,15,56.743357,1516.0
1,28,16,17.394934000000003,1516.0
1,28,17,2.3285210000000003,1516.0
1,28,18,0.0,1516.0
1,28,19,0.0,1516.0
1,28,20,0.0,1516.0
1,28,21,0.0,1516.0
1,28,22,0.0,1516.0
1,28,23,0.0,1516.0
1,29,0,0.0,1516.0
1,29,1,0.0,1516.0
1,29,2,0.0,1516.0
1,29,3,0.0,1516.0
1,29,4,0.0,1516.0
1,29,5,0.0,1516.0
1,29,6,0.0,1516.0
1,29,7,0.0,1516.0
1,29,8,0.886846,1516.0
1,29,9,8.183383,1516.0
1,29,10,36.551822,1516.0
1,29,11,6.944464,1516.0
1,29,12,21.130249,1516.0
1,29,13,5.159287,1516.0
1,29,14,7.585419,1516.0
1,29,15,3.747147,1516.0
1,29,16,13.916701,1516.0
1,29,17,1.733505,1516.0
1,29,18,0.0,1516.0
1,29,19,0.0,1516.0
1,29,20,0.0,1516.0
1,29,21,0.0,1516.0
1,29,22,0.0,1516.0
1,29,23,0.0,1516.0
1,30,0,0.0,1516.0
1,30,1,0.0,1516.0
1,30,2,0.0,1516.0
1,30,3,0.0,1516.0
1,30,4,0.0,1516.0
1,30,5,0.0,1516.0
1,30,6,0.0,1516.0
1,30,7,0.0,1516.0
1,30,8,0.616726,1516.0
1,30,9,12.231977,1516.0
1,30,10,13.237028,1516.0
1,30,11,22.71918,1516.0
1,30,12,31.065324,1516.0
1,30,13,28.920455,1516.0
1,30,14,35.371046,1516.0
1,30,15,17.478051,1516.0
1,30,16,8.041388,1516.0
1,30,17,0.795417,1516.0
1,30,18,0.0,1516.0
1,30,19,0.0,1516.0
1,30,20,0.0,1516.0
1,30,21,0.0,1516.0
1,30,22,0.0,1516.0
1,30,23,0.0,1516.0
1,31,0,0.0,1516.0
1,31,1,0.0,1516.0
1,31,2,0.0,1516.0
1,31,3,0.0,1516.0
1,31,4,0.0,1516.0
1,31,5,0.0,1516.0
1,31,6,0.0,1516.0
1,31,7,0.0,1516.0
1,31,8,13.469046,1516.0
1,31,9,56.397186000000005,1516.0
1,31,10,88.47981,1516.0
1,31,11,109.345738,1516.0
1,31,12,120.389649,1516.0
1,31,13,119.516979,1516.0
1,31,14,108.785112,1516.0
1,31,15,87.36252499999999,1516.0
1,31,16,53.413396999999996,1516.0
1,31,17,12.679853,1516.0
1,31,18,0.0,1516.0
1,31,19,0.0,1516.0
1,31,20,0.0,1516.0
1,31,21,0.0,1516.0
1,31,22,0.0,1516.0
1,31,23,0.0,1516.0
2,1,0,0.0,1516.0
2,1,1,0.0,1516.0
2,1,2,0.0,1516.0
2,1,3,0.0,1516.0
2,1,4,0.0,1516.0
2,1,5,0.0,1516.0
2,1,6,0.0,1516.0
2,1,7,0.0,1516.0
2,1,8,3.220721,1516.0
2,1,9,18.183217,1516.0
2,1,10,49.726533,1516.0
2,1,11,21.377701000000002,1516.0
2,1,12,79.23161400000001,1516.0
2,1,13,103.614743,1516.0
2,1,14,95.895325,1516.0
2,1,15,78.85172299999999,1516.0
2,1,16,51.277966,1516.0
2,1,17,15.22851,1516.0
2,1,18,0.0,1516.0
2,1,19,0.0,1516.0
2,1,20,0.0,1516.0
2,1,21,0.0,1516.0
2,1,22,0.0,1516.0
2,1,23,0.0,1516.0
2,2,0,0.0,1516.0
2,2,1,0.0,1516.0
2,2,2,0.0,1516.0
2,2,3,0.0,1516.0
2,2,4,0.0,1516.0
2,2,5,0.0,1516.0
2,2,6,0.0,1516.0
2,2,7,0.0,1516.0
2,2,8,0.537439,1516.0
2,2,9,4.836562,1516.0
2,2,10,12.744995000000001,1516.0
2,2,11,0.309641,1516.0
2,2,12,0.76916,1516.0
2,2,13,14.520217,1516.0
2,2,14,2.580573,1516.0
2,2,15,0.06861700000000001,1516.0
2,2,16,40.449117,1516.0
2,2,17,10.022406,1516.0
2,2,18,0.0,1516.0
2,2,19,0.0,1516.0
2,2,20,0.0,1516.0
2,2,21,0.0,1516.0
2,2,22,0.0,1516.0
2,2,23,0.0,1516.0
2,3,0,0.0,1516.0
2,3,1,0.0,1516.0
2,3,2,0.0,1516.0
2,3,3,0.0,1516.0
2,3,4,0.0,1516.0
2,3,5,0.0,1516.0
2,3,6,0.0,1516.0
2,3,7,0.0,1516.0
2,3,8,12.952102,1516.0
2,3,9,48.816956,1516.0
2,3,10,15.49168,1516.0
2,3,11,4.627581,1516.0
2,3,12,6.888559,1516.0
2,3,13,4.377566,1516.0
2,3,14,6.202218,1516.0
2,3,15,3.5707530000000003,1516.0
2,3,16,1.817287,1516.0
2,3,17,-0.0,1516.0
2,3,18,0.0,1516.0
2,3,19,0.0,1516.0
2,3,20,0.0,1516.0
2,3,21,0.0,1516.0
2,3,22,0.0,1516.0
2,3,23,0.0,1516.0
2,4,0,0.0,1516.0
2,4,1,0.0,1516.0
2,4,2,0.0,1516.0
2,4,3,0.0,1516.0
2,4,4,0.0,1516.0
2,4,5,0.0,1516.0
2,4,6,0.0,1516.0
2,4,7,0.0,1516.0
2,4,8,7.918874,1516.0
2,4,9,32.130305,1516.0
2,4,10,65.768243,1516.0
2,4,11,74.835287,1516.0
2,4,12,114.87014599999999,1516.0
2,4,13,114.18855,1516.0
2,4,14,105.332047,1516.0
2,4,15,86.804202,1516.0
2,4,16,55.999542,1516.0
2,4,17,17.511440999999998,1516.0
2,4,18,0.0,1516.0
2,4,19,0.0,1516.0
2,4,20,0.0,1516.0
2,4,21,0.0,1516.0
2,4,22,0.0,1516.0
2,4,23,0.0,1516.0
2,5,0,0.0,1516.0
2,5,1,0.0,1516.0
2,5,2,0.0,1516.0
2,5,3,0.0,1516.0
2,5,4,0.0,1516.0
2,5,5,0.0,1516.0
2,5,6,0.0,1516.0
2,5,7,0.0,1516.0
2,5,8,15.339387,1516.0
2,5,9,53.349818,1516.0
2,5,10,26.393148,1516.0
2,5,11,33.855443,1516.0
2,5,12,26.154638,1516.0
2,5,13,25.154583,1516.0
2,5,14,15.517754,1516.0
2,5,15,27.376357,1516.0
2,5,16,14.744453,1516.0
2,5,17,3.214442,1516.0
2,5,18,0.0,1516.0
2,5,19,0.0,1516.0
2,5,20,0.0,1516.0
2,5,21,0.0,1516.0
2,5,22,0.0,1516.0
2,5,23,0.0,1516.0
2,6,0,0.0,1516.0
2,6,1,0.0,1516.0
2,6,2,0.0,1516.0
2,6,3,0.0,1516.0
2,6,4,0.0,1516.0
2,6,5,0.0,1516.0
2,6,6,0.0,1516.0
2,6,7,0.0,1516.0
2,6,8,13.621955,1516.0
2,6,9,50.77211,1516.0
2,6,10,82.037461,1516.0
2,6,11,100.933752,1516.0
2,6,12,110.521118,1516.0
2,6,13,110.22897599999999,1516.0
2,6,14,100.466111,1516.0
2,6,15,81.5033,1516.0
2,6,16,52.738673999999996,1516.0
2,6,17,16.693258,1516.0
2,6,18,0.0,1516.0
2,6,19,0.0,1516.0
2,6,20,0.0,1516.0
2,6,21,0.0,1516.0
2,6,22,0.0,1516.0
