Month,Day,Hour,PV-1 Solar Power,PV-2 Solar Power,PV-3 Solar Power,Turbine-1 Power,Turbine-2 Power,Turbine-3 Power
1,4,15,3.229715,4.220621,5.335577,1500.0,2000.0,3000.0
1,4,16,1.6532449999999999,2.155843,2.733348,1500.0,2000.0,3000.0
1,4,17,-0.0,-0.0,-0.0,1500.0,2000.0,3000.0
1,4,18,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,4,19,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,4,20,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,4,21,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,4,22,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,4,23,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,5,0,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,5,1,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,5,2,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,5,3,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,5,4,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,5,5,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,5,6,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,5,7,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,5,8,-0.0,-0.0,-0.0,1500.0,2000.0,3000.0
1,5,9,4.543915,5.938548,7.488151,1500.0,2000.0,3000.0
1,5,10,6.912515999999999,9.041628000000001,11.397238,1500.0,2000.0,3000.0
1,5,11,18.348589,24.037639,30.248274000000002,1500.0,2000.0,3000.0
1,5,12,18.631149,24.40738,30.710697,1500.0,2000.0,3000.0
1,5,13,19.829990000000002,25.980827,32.684514,1500.0,2000.0,3000.0
1,5,14,22.618344,29.642702,37.277336000000005,1500.0,2000.0,3000.0
1,5,15,7.269893,9.511809999999999,11.99643,1500.0,2000.0,3000.0
1,5,16,3.672056,4.799372,6.062422,1500.0,2000.0,3000.0
1,5,17,-0.0,-0.0,-0.0,1500.0,2000.0,3000.0
1,5,18,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,5,19,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,5,20,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,5,21,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,5,22,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,5,23,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,6,0,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,6,1,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,6,2,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,6,3,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,6,4,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,6,5,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,6,6,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,6,7,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,6,8,5.440125,7.1151,8.975836,1500.0,2000.0,3000.0
1,6,9,44.080087,57.907503,72.64310400000001,1500.0,2000.0,3000.0
1,6,10,73.827224,97.382166,121.86139200000001,1500.0,2000.0,3000.0
1,6,11,52.908362000000004,69.617098,87.336152,1500.0,2000.0,3000.0
1,6,12,100.085796,132.66162899999998,165.769466,1500.0,2000.0,3000.0
1,6,13,98.355883,130.376851,162.993088,1500.0,2000.0,3000.0
1,6,14,87.228584,115.440175,144.483946,1500.0,2000.0,3000.0
1,6,15,66.36595600000001,87.568493,109.812268,1500.0,2000.0,3000.0
1,6,16,35.087933,46.082135,57.911529,1500.0,2000.0,3000.0
1,6,17,-0.0,-0.0,-0.0,1500.0,2000.0,3000.0
1,6,18,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,6,19,0.0,0.0,0.0,1500.0,2000.0,2093.1848960749594
1,6,20,0.0,0.0,0.0,1482.6449962270528,1642.314457359197,1619.5045343403192
1,6,21,0.0,0.0,0.0,1164.4059756904414,1289.803542303258,1271.8896042157128
1,6,22,0.0,0.0,0.0,64.21927021753606,71.1351916255784,70.14720285300092
1,6,23,0.0,0.0,0.0,303.39953779502787,336.07333417295393,331.40564897610733
1,7,0,0.0,0.0,0.0,821.7630133516104,910.26056863563,897.6180607379129
1,7,1,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,7,2,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,7,3,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,7,4,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,7,5,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,7,6,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,7,7,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,7,8,6.185754,8.090834,10.199395,1500.0,2000.0,3000.0
1,7,9,47.189589999999995,62.014503,77.757362,1500.0,2000.0,3000.0
1,7,10,37.401686999999995,49.089122,61.607782,1500.0,2000.0,3000.0
1,7,11,49.740228,65.401302,82.013556,1500.0,2000.0,3000.0
1,7,12,105.380459,139.754848,174.424617,1500.0,2000.0,3000.0
1,7,13,104.05891,138.002913,172.278188,1500.0,2000.0,3000.0
1,7,14,92.74868,122.82239,153.516326,1500.0,2000.0,3000.0
1,7,15,71.98616,95.056948,119.06571799999999,1500.0,2000.0,3000.0
1,7,16,39.064662,51.341628,64.484396,1500.0,2000.0,3000.0
1,7,17,-0.0,-0.0,-0.0,1500.0,2000.0,3000.0
1,7,18,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,7,19,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,7,20,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,7,21,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,7,22,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,7,23,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,8,0,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,8,1,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,8,2,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,8,3,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,8,4,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,8,5,0.0,0.0,0.0,1500.0,2000.0,3000.0
