Year,Month,Day,Hour,Minute,Wind Speed at 100m (m/s),wind_speed,power_output
2024,1,7,4,0,4.7051225,4.7051225,1500.0
2024,1,7,5,0,5.269144,5.269144,1500.0
2024,1,7,6,0,5.778372,5.778372,1500.0
2024,1,7,7,0,6.2670355,6.2670355,1500.0
2024,1,7,8,0,6.686846,6.686846,1500.0
2024,1,7,9,0,6.930138,6.930138,1500.0
2024,1,7,10,0,7.318385,7.318385,1500.0
2024,1,7,11,0,7.5970736,7.5970736,1500.0
2024,1,7,12,0,8.196673,8.196673,1500.0
2024,1,7,13,0,8.481513,8.481513,1500.0
2024,1,7,14,0,8.676417,8.676417,1500.0
2024,1,7,15,0,8.705187,8.705187,1500.0
2024,1,7,16,0,8.559763,8.559763,1500.0
2024,1,7,17,0,8.910405,8.910405,1500.0
2024,1,7,18,0,9.035795,9.035795,1500.0
2024,1,7,19,0,8.720731,8.720731,1500.0
2024,1,7,20,0,7.8273916,7.8273916,1500.0
2024,1,7,21,0,6.7742996,6.7742996,1500.0
2024,1,7,22,0,6.2261744,6.2261744,1500.0
2024,1,7,23,0,7.6721253,7.6721253,1500.0
2024,1,8,0,0,5.705799,5.705799,1500.0
2024,1,8,1,0,3.0891514,3.0891514,1500.0
2024,1,8,2,0,3.0705469,3.0705469,1500.0
2024,1,8,3,0,2.8027034,2.8027034,1500.0
2024,1,8,4,0,3.3231077,3.3231077,1500.0
2024,1,8,5,0,4.219515,4.219515,1500.0
2024,1,8,6,0,4.3603654,4.3603654,1500.0
2024,1,8,7,0,4.8490562,4.8490562,1500.0
2024,1,8,8,0,4.064836,4.064836,1500.0
2024,1,8,9,0,3.2979321,3.2979321,1500.0
2024,1,8,10,0,3.572395,3.572395,1500.0
2024,1,8,11,0,5.4709067,5.4709067,1500.0
2024,1,8,12,0,6.213612,6.213612,1500.0
2024,1,8,13,0,6.587171,6.587171,1500.0
2024,1,8,14,0,7.87516,7.87516,1500.0
2024,1,8,15,0,7.869867,7.869867,1500.0
2024,1,8,16,0,8.472295,8.472295,1500.0
2024,1,8,17,0,8.6252365,8.6252365,1500.0
2024,1,8,18,0,8.247989,8.247989,1500.0
2024,1,8,19,0,7.869867,7.869867,1500.0
2024,1,8,20,0,7.04568,7.04568,1500.0
2024,1,8,21,0,7.6217175,7.6217175,1500.0
2024,1,8,22,0,8.19858,8.19858,1500.0
2024,1,8,23,0,10.178737,10.178737,1500.0
2024,1,9,0,0,9.132132,9.132132,1500.0
2024,1,9,1,0,10.9598875,10.9598875,1500.0
2024,1,9,2,0,10.421982,10.421982,1500.0
2024,1,9,3,0,9.547083,9.547083,1500.0
2024,1,9,4,0,10.199696,10.199696,1500.0
2024,1,9,5,0,10.121258,10.121258,1500.0
2024,1,9,6,0,10.075866,10.075866,1500.0
2024,1,9,7,0,11.0479355,11.0479355,1500.0
2024,1,9,8,0,11.040389,11.040389,1500.0
2024,1,9,9,0,11.277986,11.277986,1500.0
2024,1,9,10,0,12.142283,12.142283,1500.0
2024,1,9,11,0,12.789138,12.789138,1500.0
2024,1,9,12,0,12.098447,12.098447,1500.0
2024,1,9,13,0,11.296906,11.296906,1500.0
2024,1,9,14,0,12.471577,12.471577,1500.0
2024,1,9,15,0,12.279642,12.279642,1500.0
2024,1,9,16,0,11.510225,11.510225,1500.0
2024,1,9,17,0,7.9272423,7.9272423,1500.0
2024,1,9,18,0,7.0019245,7.0019245,1500.0
2024,1,9,19,0,6.001242,6.001242,1500.0
2024,1,9,20,0,6.580842,6.580842,1500.0
2024,1,9,21,0,10.021436,10.021436,1500.0
2024,1,9,22,0,11.870256,11.870256,1500.0
2024,1,9,23,0,10.145931,10.145931,1500.0
2024,1,10,0,0,11.208025,11.208025,1500.0
2024,1,10,1,0,11.43622,11.43622,1500.0
2024,1,10,2,0,11.054063,11.054063,1500.0
2024,1,10,3,0,9.37364,9.37364,1500.0
2024,1,10,4,0,9.963573,9.963573,1500.0
2024,1,10,5,0,10.321033,10.321033,1500.0
2024,1,10,6,0,12.4188385,12.4188385,1500.0
2024,1,10,7,0,14.932022,14.932022,1500.0
2024,1,10,8,0,14.704233,14.704233,1500.0
2024,1,10,9,0,13.693917,13.693917,1500.0
2024,1,10,10,0,12.967512,12.967512,1500.0
2024,1,10,11,0,12.209023,12.209023,1500.0
2024,1,10,12,0,11.630876,11.630876,1500.0
2024,1,10,13,0,11.875522,11.875522,1500.0
2024,1,10,14,0,10.646476,10.646476,1500.0
2024,1,10,15,0,9.547083,9.547083,1500.0
2024,1,10,16,0,8.777885,8.777885,1500.0
2024,1,10,17,0,8.398191,8.398191,1500.0
2024,1,10,18,0,8.488879,8.488879,1500.0
2024,1,10,19,0,8.627651,8.627651,1500.0
2024,1,10,20,0,8.400053,8.400053,1500.0
2024,1,10,21,0,7.534421,7.534421,1500.0
2024,1,10,22,0,6.8871617,6.8871617,1500.0
2024,1,10,23,0,7.684336,7.684336,1500.0
2024,1,11,0,0,7.9541373,7.9541373,1500.0
2024,1,11,1,0,9.130419,9.130419,1500.0
2024,1,11,2,0,8.880541,8.880541,1500.0
2024,1,11,3,0,9.620998,9.620998,1500.0
2024,1,11,4,0,10.178736,10.178736,1500.0
2024,1,11,5,0,9.112144,9.112144,1500.0
2024,1,11,6,0,8.882299,8.882299,1500.0
2024,1,11,7,0,10.431475,10.431475,1500.0
2024,1,11,8,0,9.856344,9.856344,1500.0
2024,1,11,9,0,10.660657,10.660657,1500.0
2024,1,11,10,0,10.393455,10.393455,1500.0
2024,1,11,11,0,11.637592,11.637592,1500.0
2024,1,11,12,0,12.06309,12.06309,1500.0
2024,1,11,13,0,11.04039,11.04039,1500.0
2024,1,11,14,0,10.8197365,10.8197365,1500.0
2024,1,11,15,0,11.025282,11.025282,1500.0
2024,1,11,16,0,9.964096,9.964096,1500.0
2024,1,11,17,0,10.191522,10.191522,1500.0
2024,1,11,18,0,8.917417,8.917417,1500.0
2024,1,11,19,0,7.3524704,7.3524704,1500.0
2024,1,11,20,0,6.348788,6.348788,1500.0
2024,1,11,21,0,5.311483,5.311483,1500.0
2024,1,11,22,0,2.2033546,2.2033546,1500.0
2024,1,11,23,0,1.3308096,1.3308096,1061.2546308221413
2024,1,12,0,0,1.3268898,1.3268898,1051.9046864564743
2024,1,12,1,0,1.1273826,1.1273826,645.1872940772747
2024,1,12,2,0,3.9924288,3.9924288,1500.0
2024,1,12,3,0,4.8361483,4.8361483,1500.0
2024,1,12,4,0,6.8393464,6.8393464,1500.0
2024,1,12,5,0,7.166629,7.166629,1500.0
2024,1,12,6,0,8.115564,8.115564,1500.0
2024,1,12,7,0,9.558534,9.558534,1500.0
2024,1,12,8,0,10.156194,10.156194,1500.0
2024,1,12,9,0,13.193308,13.193308,1500.0
2024,1,12,10,0,10.633258,10.633258,1500.0
2024,1,12,11,0,9.709923,9.709923,1500.0
2024,1,12,12,0,10.938479,10.938479,1500.0
2024,1,12,13,0,14.651355,14.651355,1500.0
2024,1,12,14,0,14.169878,14.169878,1500.0
2024,1,12,15,0,14.183105,14.183105,1500.0
2024,1,12,16,0,13.473807,13.473807,1500.0
2024,1,12,17,0,14.250523,14.250523,1500.0
2024,1,12,18,0,13.1490135,13.1490135,1500.0
2024,1,12,19,0,12.739351,12.739351,1500.0
2024,1,12,20,0,11.00542,11.00542,1500.0
2024,1,12,21,0,8.8629265,8.8629265,1500.0
2024,1,12,22,0,6.912076,6.912076,1500.0
2024,1,12,23,0,8.166113,8.166113,1500.0
2024,1,13,0,0,11.003053,11.003053,1500.0
2024,1,13,1,0,15.385273,15.385273,1500.0
2024,1,13,2,0,16.136177,16.136177,1500.0
2024,1,13,3,0,16.37427,16.37427,1500.0
2024,1,13,4,0,16.963026,16.963026,1500.0
2024,1,13,5,0,17.514183,17.514183,1500.0
2024,1,13,6,0,17.576233,17.576233,1500.0
2024,1,13,7,0,17.559628,17.559628,1500.0
2024,1,13,8,0,17.71086,17.71086,1500.0
2024,1,13,9,0,17.800045,17.800045,1500.0
2024,1,13,10,0,17.636585,17.636585,1500.0
2024,1,13,11,0,17.155394,17.155394,1500.0
2024,1,13,12,0,16.636843,16.636843,1500.0
2024,1,13,13,0,16.016941,16.016941,1500.0
2024,1,13,14,0,15.408278,15.408278,1500.0
2024,1,13,15,0,15.002672,15.002672,1500.0
2024,1,13,16,0,14.302698,14.302698,1500.0
2024,1,13,17,0,13.701523,13.701523,1500.0
2024,1,13,18,0,13.476512,13.476512,1500.0
2024,1,13,19,0,13.168409,13.168409,1500.0
2024,1,13,20,0,10.615607,10.615607,1500.0
2024,1,13,21,0,11.216852,11.216852,1500.0
2024,1,13,22,0,12.004654,12.004654,1500.0
2024,1,13,23,0,11.010152,11.010152,1500.0
2024,1,14,0,0,10.900316,10.900316,1500.0
2024,1,14,1,0,11.230311,11.230311,1500.0
2024,1,14,2,0,11.273827,11.273827,1500.0
2024,1,14,3,0,11.8016,11.8016,1500.0
2024,1,14,4,0,12.401211,12.401211,1500.0
2024,1,14,5,0,12.580944,12.580944,1500.0
2024,1,14,6,0,12.689779,12.689779,1500.0
2024,1,14,7,0,13.020429,13.020429,1500.0
2024,1,14,8,0,13.176715,13.176715,1500.0
2024,1,14,9,0,12.758963,12.758963,1500.0
2024,1,14,10,0,12.16714,12.16714,1500.0
2024,1,14,11,0,11.283525,11.283525,1500.0
2024,1,14,12,0,10.968914,10.968914,1500.0
2024,1,14,13,0,10.717186,10.717186,1500.0
2024,1,14,14,0,10.938479,10.938479,1500.0
2024,1,14,15,0,10.23182,10.23182,1500.0
2024,1,14,16,0,9.620998,9.620998,1500.0
2024,1,14,17,0,9.483581,9.483581,1500.0
2024,1,14,18,0,8.90865,8.90865,1500.0
2024,1,14,19,0,7.984858,7.984858,1500.0
2024,1,14,20,0,8.62282,8.62282,1500.0
2024,1,14,21,0,8.329685,8.329685,1500.0
2024,1,14,22,0,8.392608,8.392608,1500.0
2024,1,14,23,0,7.462173,7.462173,1500.0
2024,1,15,0,0,6.3092823,6.3092823,1500.0
2024,1,15,1,0,5.934031,5.934031,1500.0
2024,1,15,2,0,5.951562,5.951562,1500.0
2024,1,15,3,0,5.571852,5.571852,1500.0
2024,1,15,4,0,5.9252462,5.9252462,1500.0
2024,1,15,5,0,6.043624,6.043624,1500.0
2024,1,15,6,0,6.1275077,6.1275077,1500.0
2024,1,15,7,0,5.9199696,5.9199696,1500.0
2024,1,15,8,0,5.7240286,5.7240286,1500.0
2024,1,15,9,0,5.4096274,5.4096274,1500.0
2024,1,15,10,0,5.1044426,5.1044426,1500.0
2024,1,15,11,0,4.984661,4.984661,1500.0
2024,1,15,12,0,4.696257,4.696257,1500.0
2024,1,15,13,0,4.903536,4.903536,1500.0
2024,1,15,14,0,4.696257,4.696257,1500.0
2024,1,15,15,0,4.916267,4.916267,1500.0
2024,1,15,16,0,4.621345,4.621345,1500.0
2024,1,15,17,0,4.01325,4.01325,1500.0
2024,1,15,18,0,4.3303967,4.3303967,1500.0
2024,1,15,19,0,4.7491994,4.7491994,1500.0
2024,1,15,20,0,4.1959934,4.1959934,1500.0
2024,1,15,21,0,3.6801298,3.6801298,1500.0
2024,1,15,22,0,4.491011,4.491011,1500.0
2024,1,15,23,0,4.900348,4.900348,1500.0
2024,1,16,0,0,5.1197267,5.1197267,1500.0
2024,1,16,1,0,5.1044426,5.1044426,1500.0
2024,1,16,2,0,5.622109,5.622109,1500.0
2024,1,16,3,0,5.6054068,5.6054068,1500.0
2024,1,16,4,0,5.2254653,5.2254653,1500.0
2024,1,16,5,0,6.2670355,6.2670355,1500.0
2024,1,16,6,0,6.406777,6.406777,1500.0
2024,1,16,7,0,7.6271825,7.6271825,1500.0
2024,1,16,8,0,7.186227,7.186227,1500.0
2024,1,16,9,0,7.0899,7.0899,1500.0
2024,1,16,10,0,7.869867,7.869867,1500.0
2024,1,16,11,0,8.003103,8.003103,1500.0
2024,1,16,12,0,7.984858,7.984858,1500.0
2024,1,16,13,0,7.8599324,7.8599324,1500.0
2024,1,16,14,0,7.6087213,7.6087213,1500.0
2024,1,16,15,0,8.390125,8.390125,1500.0
2024,1,16,16,0,8.809872,8.809872,1500.0
2024,1,16,17,0,9.212207,9.212207,1500.0
2024,1,16,18,0,9.068021,9.068021,1500.0
2024,1,16,19,0,9.268016,9.268016,1500.0
2024,1,16,20,0,9.754347,9.754347,1500.0
2024,1,16,21,0,10.250131,10.250131,1500.0
2024,1,16,22,0,9.401938,9.401938,1500.0
2024,1,16,23,0,9.596605,9.596605,1500.0
2024,1,17,0,0,10.241996,10.241996,1500.0
2024,1,17,1,0,10.330616,10.330616,1500.0
2024,1,17,2,0,10.231311,10.231311,1500.0
2024,1,17,3,0,10.225199,10.225199,1500.0
2024,1,17,4,0,9.951018,9.951018,1500.0
2024,1,17,5,0,9.824583,9.824583,1500.0
2024,1,17,6,0,10.021436,10.021436,1500.0
2024,1,17,7,0,10.335154,10.335154,1500.0
2024,1,17,8,0,10.09033,10.09033,1500.0
2024,1,17,9,0,9.909053,9.909053,1500.0
2024,1,17,10,0,9.743661,9.743661,1500.0
2024,1,17,11,0,10.249622,10.249622,1500.0
2024,1,17,12,0,10.572831,10.572831,1500.0
2024,1,17,13,0,10.928951,10.928951,1500.0
2024,1,17,14,0,11.380974,11.380974,1500.0
2024,1,17,15,0,11.2391205,11.2391205,1500.0
2024,1,17,16,0,12.050993,12.050993,1500.0
2024,1,17,17,0,12.565615,12.565615,1500.0
2024,1,17,18,0,12.12683,12.12683,1500.0
2024,1,17,19,0,11.890863,11.890863,1500.0
2024,1,17,20,0,11.181969,11.181969,1500.0
2024,1,17,21,0,10.530871,10.530871,1500.0
2024,1,17,22,0,10.168496,10.168496,1500.0
2024,1,17,23,0,9.188993,9.188993,1500.0
2024,1,18,0,0,8.680019,8.680019,1500.0
2024,1,18,1,0,8.783224,8.783224,1500.0
2024,1,18,2,0,8.3702345,8.3702345,1500.0
2024,1,18,3,0,9.0588255,9.0588255,1500.0
2024,1,18,4,0,9.067447,9.067447,1500.0
2024,1,18,5,0,9.191262,9.191262,1500.0
2024,1,18,6,0,9.002875,9.002875,1500.0
2024,1,18,7,0,9.034065,9.034065,1500.0
2024,1,18,8,0,8.752926,8.752926,1500.0
2024,1,18,9,0,8.464299,8.464299,1500.0
2024,1,18,10,0,7.530963,7.530963,1500.0
2024,1,18,11,0,6.573714,6.573714,1500.0
2024,1,18,12,0,5.8035574,5.8035574,1500.0
2024,1,18,13,0,5.7972713,5.7972713,1500.0
2024,1,18,14,0,5.2164855,5.2164855,1500.0
2024,1,18,15,0,5.4096274,5.4096274,1500.0
2024,1,18,16,0,4.306272,4.306272,1500.0
2024,1,18,17,0,3.0347128,3.0347128,1500.0
2024,1,18,18,0,3.1525767,3.1525767,1500.0
2024,1,18,19,0,2.3297553,2.3297553,1500.0
2024,1,18,20,0,1.862574,1.862574,1500.0
2024,1,18,21,0,0.6535569,0.6535569,125.69616731438211
2024,1,18,22,0,1.4325987,1.4325987,1323.8704283370405
2024,1,18,23,0,2.8597383,2.8597383,1500.0
2024,1,19,0,0,4.901411,4.901411,1500.0
2024,1,19,1,0,4.6111894,4.6111894,1500.0
2024,1,19,2,0,3.8799434,3.8799434,1500.0
2024,1,19,3,0,3.4234793,3.4234793,1500.0
2024,1,19,4,0,4.284443,4.284443,1500.0
2024,1,19,5,0,6.7372894,6.7372894,1500.0
2024,1,19,6,0,7.0788713,7.0788713,1500.0
2024,1,19,7,0,7.197815,7.197815,1500.0
2024,1,19,8,0,8.0898485,8.0898485,1500.0
2024,1,19,9,0,8.847632,8.847632,1500.0
2024,1,19,10,0,10.032346,10.032346,1500.0
2024,1,19,11,0,10.900316,10.900316,1500.0
2024,1,19,12,0,11.095453,11.095453,1500.0
2024,1,19,13,0,11.190351,11.190351,1500.0
2024,1,19,14,0,11.046992,11.046992,1500.0
2024,1,19,15,0,11.023864,11.023864,1500.0
2024,1,19,16,0,11.213137,11.213137,1500.0
2024,1,19,17,0,11.071014,11.071014,1500.0
2024,1,19,18,0,10.595962,10.595962,1500.0
2024,1,19,19,0,10.109414,10.109414,1500.0
2024,1,19,20,0,9.800696,9.800696,1500.0
2024,1,19,21,0,9.568337,9.568337,1500.0
2024,1,19,22,0,9.220685,9.220685,1500.0
2024,1,19,23,0,9.866382,9.866382,1500.0
2024,1,20,0,0,10.088781,10.088781,1500.0
2024,1,20,1,0,10.044799,10.044799,1500.0
2024,1,20,2,0,9.860044,9.860044,1500.0
2024,1,20,3,0,9.585742,9.585742,1500.0
2024,1,20,4,0,9.268017,9.268017,1500.0
2024,1,20,5,0,9.182189,9.182189,1500.0
2024,1,20,6,0,8.852342,8.852342,1500.0
2024,1,20,7,0,8.521339,8.521339,1500.0
2024,1,20,8,0,8.037525,8.037525,1500.0
2024,1,20,9,0,7.684336,7.684336,1500.0
2024,1,20,10,0,7.7255764,7.7255764,1500.0
2024,1,20,11,0,7.037543,7.037543,1500.0
2024,1,20,12,0,6.4915843,6.4915843,1500.0
2024,1,20,13,0,6.0694256,6.0694256,1500.0
2024,1,20,14,0,6.009049,6.009049,1500.0
2024,1,20,15,0,6.179146,6.179146,1500.0
2024,1,20,16,0,6.256221,6.256221,1500.0
2024,1,20,17,0,6.801925,6.801925,1500.0
2024,1,20,18,0,6.9676194,6.9676194,1500.0
2024,1,20,19,0,7.287715,7.287715,1500.0
2024,1,20,20,0,7.2267046,7.2267046,1500.0
2024,1,20,21,0,6.9203606,6.9203606,1500.0
2024,1,20,22,0,6.1715546,6.1715546,1500.0
2024,1,20,23,0,7.122154,7.122154,1500.0
2024,1,21,0,0,7.714781,7.714781,1500.0
2024,1,21,1,0,7.4572854,7.4572854,1500.0
2024,1,21,2,0,7.2295876,7.2295876,1500.0
2024,1,21,3,0,6.8750496,6.8750496,1500.0
2024,1,21,4,0,5.990817,5.990817,1500.0
2024,1,21,5,0,5.75217,5.75217,1500.0
2024,1,21,6,0,5.296752,5.296752,1500.0
2024,1,21,7,0,4.840455,4.840455,1500.0
2024,1,21,8,0,3.8367414,3.8367414,1500.0
2024,1,21,9,0,3.8475876,3.8475876,1500.0
2024,1,21,10,0,3.1310232,3.1310232,1500.0
2024,1,21,11,0,0.92426896,0.92426896,355.52236629773313
2024,1,21,12,0,1.8737276,1.8737276,1500.0
2024,1,21,13,0,2.6340775,2.6340775,1500.0
2024,1,21,14,0,3.6588366,3.6588366,1500.0
2024,1,21,15,0,3.7875504,3.7875504,1500.0
2024,1,21,16,0,4.971058,4.971058,1500.0
2024,1,21,17,0,5.748547,5.748547,1500.0
2024,1,21,18,0,6.025497,6.025497,1500.0
2024,1,21,19,0,6.786592,6.786592,1500.0
2024,1,21,20,0,6.8871617,6.8871617,1500.0
2024,1,21,21,0,6.8758073,6.8758073,1500.0
2024,1,21,22,0,6.8507614,6.8507614,1500.0
2024,1,21,23,0,7.7370296,7.7370296,1500.0
2024,1,22,0,0,8.894607,8.894607,1500.0
2024,1,22,1,0,9.24269,9.24269,1500.0
2024,1,22,2,0,9.308396,9.308396,1500.0
2024,1,22,3,0,9.302238,9.302238,1500.0
2024,1,22,4,0,8.996509,8.996509,1500.0
2024,1,22,5,0,9.153211,9.153211,1500.0
2024,1,22,6,0,10.008954,10.008954,1500.0
2024,1,22,7,0,9.951018,9.951018,1500.0
2024,1,22,8,0,9.830944,9.830944,1500.0
2024,1,22,9,0,10.188966,10.188966,1500.0
2024,1,22,10,0,10.304869,10.304869,1500.0
2024,1,22,11,0,10.558535,10.558535,1500.0
2024,1,22,12,0,11.08794,11.08794,1500.0
2024,1,22,13,0,10.8831,10.8831,1500.0
2024,1,22,14,0,11.070544,11.070544,1500.0
2024,1,22,15,0,11.220566,11.220566,1500.0
2024,1,22,16,0,11.65995,11.65995,1500.0
